trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_m5,risk_price,risk_atr,risk_ticks,risk_usd,reward_price,reward_atr,reward_ticks,reward_usd,rr_nominal,rr_geometric,spread_price,spread_usd,spread_over_risk,spread_over_reward,breakeven_pct,rr_effective_net,cost_frac_of_target,swap_1night_estimate_usd,origin_retracement_frac,origin_dist_to_target_atr,distance_to_limit_atr,distance_to_limit_price,momentum_roc_atr_10
L02821,XAU,LONG,88000,2026-07-13T11:25:03+00:00,11,Londres,Monday,sub3,FILLED_CLOSED,True,88001.0,1.0,88001.0,win,4.083413564026159,0.94448830849846,87999,4.685485270663217,4.323413564025941,0.922724822356335,4323.413564025941,4.323413564025941,4.323413564025941,0.922724822356335,4323.413564025941,4.323413564025941,1.0,1.0,0.24,0.24,0.055511691501590514,0.055511691501590514,52.77558457507953,0.8948155819617335,0.055511691501590514,-0.5493,0.4904335102484976,1.8108035769901494,0.03775917877327554,0.17692007597452175,-0.8761098931848669
L02822,XAU,SHORT,88004,2026-07-13T11:45:03+00:00,11,Londres,Monday,sub3,FILLED_CLOSED,True,88005.0,1.0,88005.0,win,4.910526379628209,0.953402820933204,88002,4.753787974162084,5.1505263796279905,1.083457320272227,5150.5263796279905,5.1505263796279905,5.1505263796279905,1.083457320272227,5150.5263796279905,5.1505263796279905,1.0,1.0,0.24,0.24,0.04659717906683833,0.04659717906683833,52.329858953341926,0.9109548926772665,0.04659717906683833,0.0,0.49197379922650974,2.132680004737196,0.10732868675371461,0.5102178203724179,-0.5574501880192053
L02823,XAU,LONG,88011,2026-07-13T12:20:03+00:00,12,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,88012.0,1.0,88017.0,win,6.527539907308437,0.9645365962688144,88009,5.087905446707373,6.767539907308219,1.3301229706789888,6767.539907308219,6.767539907308219,6.767539907308219,1.3301229706789888,6767.539907308219,6.767539907308219,1.0,1.0,0.24,0.24,0.03546340373121785,0.03546340373121785,51.77317018656089,0.9315023522735268,0.03546340373121785,-0.5493,0.49393785165492377,2.6283786982068413,0.41266443228631006,2.099597612691923,-1.0853189112571824
L02824,XAU,LONG,88046,2026-07-13T15:15:03+00:00,15,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,88047.0,1.0,88061.0,loss,-17.753690621732403,-1.0137035651241872,88039,7.84024650764379,17.51369062173262,2.2338188735083495,17513.69062173262,17.51369062173262,17.51369062173262,2.2338188735083495,17513.69062173262,17.51369062173262,1.0,1.0,0.24,0.24,0.013703565124199785,0.013703565124199785,50.68517825620999,0.9729633679989658,0.013703565124199785,-0.5493,0.49770545942205124,4.447229051978305,0.1708260801445092,1.3393185782674664,0.25930307140443143
L02825,XAU,LONG,88070,2026-07-13T17:15:03+00:00,17,Nueva York,Monday,sub3,FILLED_CLOSED,True,88071.0,1.0,88140.0,loss,-14.573314077094308,-1.0572619844687619,88066,5.8633380019969765,13.784014077094525,2.350881711475591,13784.014077094525,13.784014077094525,13.784014077094525,2.350881711475591,13784.014077094525,13.784014077094525,1.0,1.0,0.24,0.24,0.017411473802745027,0.017411473802745027,50.870573690137256,0.9657729949954923,0.017411473802745027,-0.5493,0.497091120951814,4.674567917601515,0.150331153108577,0.8814423629055455,-0.5307556888141488
L02826,XAU,LONG,88144,2026-07-14T00:25:03+00:00,0,Asia,Tuesday,sub3,FILLED_CLOSED,True,88145.0,1.0,88146.0,win,11.644811205124824,0.9798061579727664,88140,5.150549317735825,11.884811205124606,2.307484206432015,11884.811205124606,11.884811205124606,11.884811205124606,2.307484206432015,11884.811205124606,11.884811205124606,1.0,1.0,0.24,0.24,0.020193842027251933,0.020193842027251933,51.0096921013626,0.9604117547168796,0.020193842027251933,-0.5493,0.49662578733423085,4.58403340570833,0.025729503146233082,0.13252107487551257,-0.08193300830008092
L02827,XAU,SHORT,88151,2026-07-14T01:00:03+00:00,1,Asia,Tuesday,sub3,EXPIRED,False,,,,,,,88148,5.965849921337237,7.190031887970235,1.2051982505048668,7190.031887970235,7.190031887970235,7.190031887970235,1.2051982505048668,7190.031887970235,7.190031887970235,1.0,1.0,0.24,0.24,0.033379545979698375,0.033379545979698375,51.66897729898492,0.9353973162918513,0.033379545979698375,0.0,0.4943638030940069,2.3835284298859936,0.29405013789497125,1.7542589920299179,-0.5268318917576006
L02828,XAU,SHORT,88171,2026-07-14T02:40:03+00:00,2,Asia,Tuesday,sub3,FILLED_CLOSED,True,88172.0,1.0,88193.0,loss,-8.171032532115078,-1.0302608770078732,88166,5.6950000409840715,7.931032532115296,1.3926308121228472,7931.032532115296,7.931032532115296,7.931032532115296,1.3926308121228472,7931.032532115296,7.931032532115296,1.0,1.0,0.24,0.24,0.03026087700790067,0.03026087700790067,51.513043850395036,0.9412558941463742,0.03026087700790067,0.0,0.4948804821505316,2.7570322723856173,0.047187642836008924,0.26873362788501254,-1.2683055220403217
L02829,XAU,SHORT,88214,2026-07-14T06:15:03+00:00,6,Asia,Tuesday,sub3,FILLED_CLOSED,True,88215.0,1.0,88219.0,win,5.722834814809175,0.9597506878098097,88207,3.535398178307063,5.962834814808957,1.6866091212572496,5962.834814808957,5.962834814808957,5.962834814808957,1.6866091212572496,5962.834814808957,5.962834814808957,1.0,1.0,0.24,0.24,0.04024931219022698,0.04024931219022698,52.01246560951135,0.9226160272954513,0.04024931219022698,0.0,0.4931416312295397,3.3275747727094553,0.0018478895054843117,0.0065330251914019755,-1.5783229267465224
L02830,XAU,SHORT,88284,2026-07-14T12:05:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,88285.0,1.0,88289.0,loss,-9.662028567636753,-1.0211371164830214,88283,4.162251122343254,9.462028567636935,2.2732959375862993,9462.028567636935,9.462028567636935,9.462028567636935,2.2732959375862993,9462.028567636935,9.462028567636935,1.0,1.0,0.24,0.24,0.025364539779648757,0.025364539779648757,51.268226988982434,0.9505258104886295,0.025364539779648757,0.0,0.4956977433897844,4.507804412510038,0.2086406050086139,0.8684145923634787,-0.7543994602209688
L02831,XAU,SHORT,88305,2026-07-14T13:50:03+00:00,13,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,88306.0,1.0,88362.0,win,25.002263297679747,0.9904921362569796,88289,9.402984853662288,25.24226329767953,2.684494731249954,25242.26329767953,25.24226329767953,25.24226329767953,2.684494731249954,25242.26329767953,25.24226329767953,1.0,1.0,0.24,0.24,0.009507863743029046,0.009507863743029046,50.475393187151454,0.9811633686383067,0.009507863743029046,0.0,0.4983691583483448,5.351534451930954,0.1877984416440578,1.7658659023204564,-0.4047650888768234
L02832,XAU,SHORT,88392,2026-07-14T22:05:03+00:00,22,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,,88391,2.655422702210399,1.3887051532783516,0.5229695265173339,1388.7051532783516,1.3887051532783516,1.3887051532783516,0.5229695265173339,1388.7051532783516,1.3887051532783516,1.0,1.0,0.24,0.24,0.17282286267421554,0.17282286267421554,58.64114313371077,0.7052873572396893,0.17282286267421554,0.0,0.46900128409798886,0.9848790794700172,0.23176531789435745,0.6154348867216868,0.42592088975454007
L02833,XAU,LONG,88396,2026-07-14T22:25:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,88397.0,1.0,88400.0,loss,-3.097469399283,-1.0839904007580918,88393,2.6066176019843406,2.857469399283218,1.0962365162837509,2857.469399283218,2.857469399283218,2.857469399283218,1.0962365162837509,2857.469399283218,2.857469399283218,1.0,1.0,0.24,0.24,0.08399040075816833,0.08399040075816833,54.19952003790842,0.845034788685539,0.08399040075816833,-0.5493,0.48541738839186027,2.1303411571911934,0.01860059591393136,0.048484640716651484,0.3817207400281602
L02834,XAU,LONG,88407,2026-07-14T23:20:03+00:00,23,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,88408.0,1.0,88408.0,win,2.7916340031388245,0.9208347710339331,88406,2.354117652541345,3.031634003138606,1.2878005480592105,3031.634003138606,3.031634003138606,3.031634003138606,1.2878005480592105,3031.634003138606,3.031634003138606,1.0,1.0,0.24,0.24,0.0791652289661389,0.0791652289661389,53.95826144830694,0.8532843222868091,0.0791652289661389,-0.5493,0.4862857455413102,2.506842153749831,0.0030723344916553873,0.007232636861317587,-1.0912793577783348
L02835,XAU,SHORT,88417,2026-07-15T00:10:03+00:00,0,Asia,Wednesday,sub3,FILLED_CLOSED,True,88418.0,1.0,88419.0,loss,-3.88211117888477,-1.0658958467251558,88415,2.8808997926422317,3.6421111788849885,1.2642269572120757,3642.1111788849885,3.6421111788849885,3.6421111788849885,1.2642269572120757,3642.1111788849885,3.6421111788849885,1.0,1.0,0.24,0.24,0.06589584672521574,0.06589584672521574,53.29479233626079,0.876355936787502,0.06589584672521574,0.0,0.48860922061697876,2.472134829527686,0.5137764475166138,1.4801384611150752,-0.6032837394895342
L02836,XAU,SHORT,88429,2026-07-15T01:10:03+00:00,1,Asia,Wednesday,sub3,FILLED_CLOSED,True,88430.0,1.0,88433.0,win,5.97117351093857,0.9613599588584792,88427,3.7054721355697997,6.211173510938352,1.6762164937945874,6211.173510938352,6.211173510938352,6.211173510938352,1.6762164937945874,6211.173510938352,6.211173510938352,1.0,1.0,0.24,0.24,0.03864004114155588,0.03864004114155588,51.932002057077796,0.9255949325830205,0.03864004114155588,0.0,0.49337345113067765,3.3085840004546334,0.03894448096819132,0.1443076890618613,-0.04425886742634915
L02837,XAU,LONG,88447,2026-07-15T02:40:03+00:00,2,Asia,Wednesday,sub3,FILLED_CLOSED,True,88449.0,2.0,88457.0,loss,-10.009415657436875,-1.024566464199635,88443,4.518365609501517,9.769415657437094,2.162156961555595,9769.415657437094,9.769415657437094,9.769415657437094,2.162156961555595,9769.415657437094,9.769415657437094,1.0,1.0,0.24,0.24,0.024566464199657315,0.024566464199657315,51.22832320998286,0.9520451526415176,0.024566464199657315,-0.5493,0.4958414255527417,4.288644627191172,0.6189740946775213,2.796751262563248,0.09162605149286136
L02838,XAU,LONG,88466,2026-07-15T04:15:03+00:00,4,Asia,Wednesday,sub3,FILLED_CLOSED,True,88467.0,1.0,88477.0,loss,-5.1197569707178445,-1.0491827772243472,88457,3.5698915617095586,4.879756970718063,1.3669202233081927,4879.756970718063,4.879756970718063,4.879756970718063,1.3669202233081927,4879.756970718063,4.879756970718063,1.0,1.0,0.24,0.24,0.049182777224391905,0.049182777224391905,52.4591388612196,0.9062455497897044,0.049182777224391905,-0.5493,0.4916073041936757,2.6887094062990444,0.3558528115833494,1.2703559492820204,0.7986236978679595
L02839,XAU,LONG,88482,2026-07-15T05:35:03+00:00,5,Asia,Wednesday,sub3,FILLED_CLOSED,True,88483.0,1.0,88491.0,loss,-7.811093822791008,-1.031699514709131,88481,3.81717416829468,7.571093822791227,1.9834289683914548,7571.093822791227,7.571093822791227,7.571093822791227,1.9834289683914548,7571.093822791227,7.571093822791227,1.0,1.0,0.24,0.24,0.03169951470915988,0.03169951470915988,51.584975735457995,0.9385489393816452,0.03169951470915988,-0.5493,0.4946305936948211,3.924711198670613,0.4903595001653502,1.8717876172090655,-0.0919528385461298
L02840,XAU,LONG,88494,2026-07-15T06:35:03+00:00,6,Asia,Wednesday,sub3,FILLED_CLOSED,True,88495.0,1.0,88504.0,loss,-7.900415993117349,-1.0313298912507372,88491,4.2543730780116045,7.660415993117567,1.8005980793527088,7660.415993117567,7.660415993117567,7.660415993117567,1.8005980793527088,7660.415993117567,7.660415993117567,1.0,1.0,0.24,0.24,0.03132989125076573,0.03132989125076573,51.56649456253829,0.9392437055949774,0.03132989125076573,-0.5493,0.4946951598603785,3.563389732928707,0.09835212831837456,0.4184266468828355,0.014808292278294175
L02841,XAU,LONG,88514,2026-07-15T08:15:03+00:00,8,Londres,Wednesday,sub3,FILLED_CLOSED,True,88515.0,1.0,88521.0,win,6.648831716532186,0.965161001186337,88513,4.520616048169131,6.888831716531968,1.5238701192776534,6888.831716531968,6.888831716531968,6.888831716531968,1.5238701192776534,6888.831716531968,6.888831716531968,1.0,1.0,0.24,0.24,0.03483899881369475,0.03483899881369475,51.74194994068474,0.932667789185307,0.03483899881369475,-0.5493,0.49409965224806773,3.0121942513960898,0.01213508134364125,0.05485804346790246,0.01570582399464515
L02842,XAU,SHORT,88576,2026-07-15T13:25:03+00:00,13,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,88577.0,1.0,88597.0,win,14.493117938729029,0.9837101690899456,88572,5.809160321174416,14.73311793872881,2.5361871809642658,14733.11793872881,14.73311793872881,14.73311793872881,2.5361871809642658,14733.11793872881,14.73311793872881,1.0,1.0,0.24,0.24,0.016289830910069227,0.016289830910069227,50.81449154550346,0.9679425486418929,0.016289830910069227,0.0,0.4972192436953736,5.044320310914271,0.6943951136222369,4.033852541271699,1.343051244697415
L02843,XAU,LONG,88619,2026-07-15T17:00:03+00:00,17,Nueva York,Wednesday,sub3,FILLED_CLOSED,True,88621.0,2.0,88624.0,win,9.569504952007264,0.975533933549758,88615,5.413441187017722,9.809504952007046,1.8120645654249967,9809.504952007046,9.809504952007046,9.809504952007046,1.8120645654249967,9809.504952007046,9.809504952007046,1.0,1.0,0.24,0.24,0.024466066450264185,0.024466066450264185,51.22330332251322,0.9522364532091566,0.024466066450264185,-0.5493,0.49586114206821164,3.5943759083735913,0.25391656074324115,1.3745623679933487,-0.13411062851125444
L02844,XAU,SHORT,88640,2026-07-15T18:45:03+00:00,18,Nueva York,Wednesday,sub3,EXPIRED,False,,,,,,,88637,5.0365629450138645,15.594696088860019,3.096297268417657,15594.696088860019,15.594696088860019,15.594696088860019,3.096297268417657,15594.696088860019,15.594696088860019,1.0,1.0,0.24,0.24,0.015389847845219799,0.015389847845219799,50.76949239226099,0.9696868195444756,0.015389847845219799,0.0,0.4973689907674259,6.160179558251168,0.29138204111855015,1.4675639911401959,-0.5170192507130675
L02845,XAU,SHORT,88673,2026-07-15T22:30:03+00:00,22,Post-NY / transicion,Wednesday,sub3,FILLED_CLOSED,True,88674.0,1.0,88685.0,win,4.304681613843513,0.947191020099465,88667,2.8254798932598426,4.544681613843295,1.6084636187589205,4544.681613843295,4.544681613843295,4.544681613843295,1.6084636187589205,4544.681613843295,4.544681613843295,1.0,1.0,0.24,0.24,0.052808979900583065,0.052808979900583065,52.64044899502915,0.8996798452354199,0.052808979900583065,0.0,0.4908907374006455,3.1593682082046644,0.35956733175851613,1.0159502661567785,0.5248665911719486
L02846,XAU,LONG,88695,2026-07-16T00:20:03+00:00,0,Asia,Thursday,sub3,EXPIRED,False,,,,,,,88692,2.8709621366496174,3.1275546697183927,1.089375101744886,3127.5546697183927,3.1275546697183927,3.1275546697183927,1.089375101744886,3127.5546697183927,3.1275546697183927,1.0,1.0,0.24,0.24,0.0767372677202825,0.0767372677202825,53.83686338601413,0.8574633385119952,0.0767372677202825,-0.5493,0.48669046687373985,2.1222576855531137,0.24229968114229783,0.6956332102818124,0.05642707646061617
L02847,XAU,LONG,88700,2026-07-16T00:45:03+00:00,0,Asia,Thursday,sub3,FILLED_CLOSED,True,88701.0,1.0,88701.0,loss,-4.2953282186281285,-1.0591813996453678,88699,3.1431433286782307,4.055328218628347,1.2902142201493918,4055.328218628347,4.055328218628347,4.055328218628347,1.2902142201493918,4055.328218628347,4.055328218628347,1.0,1.0,0.24,0.24,0.059181399645421635,0.059181399645421635,52.95906998227109,0.8882506817713498,0.059181399645421635,-0.5493,0.48979918228585095,2.5288360491657658,0.360732535174845,1.1338340613719993,0.3766929713948625
L02848,XAU,LONG,88728,2026-07-16T03:05:03+00:00,3,Asia,Thursday,sub3,FILLED_CLOSED,True,88729.0,1.0,88770.0,loss,-8.518562797491086,-1.0289905392844891,88723,4.219514162837146,8.278562797491304,1.9619706151015517,8278.562797491304,8.278562797491304,8.278562797491304,1.9619706151015517,8278.562797491304,8.278562797491304,1.0,1.0,0.24,0.24,0.028990539284515476,0.028990539284515476,51.449526964225775,0.9436524668056261,0.028990539284515476,-0.5493,0.49509144661472876,3.885793975853816,0.08683466114080467,0.36640008250878964,-0.1206300015492233
L02849,XAU,LONG,88773,2026-07-16T06:50:03+00:00,6,Asia,Thursday,sub3,FILLED_CLOSED,True,88775.0,2.0,88794.0,win,6.289301073894876,0.9632426201083994,88770,3.6319408908550295,6.529301073894658,1.797744310854556,6529.301073894658,6.529301073894658,6.529301073894658,1.797744310854556,6529.301073894658,6.529301073894658,1.0,1.0,0.24,0.24,0.03675737989163403,0.03675737989163403,51.837868994581704,0.9290916455391404,0.03675737989163403,-0.5493,0.49376198066651444,3.5511839138859456,0.2471436163418528,0.8976110061057625,-0.33673455509129674
L02850,XAU,LONG,88829,2026-07-16T11:30:03+00:00,11,Londres,Thursday,sub3,FILLED_CLOSED,True,88832.0,3.0,88832.0,win,7.5713716848190415,0.9692755626433428,88828,3.3933713184307526,7.811371684818823,2.3019501704373315,7811.371684818823,7.811371684818823,7.811371684818823,2.3019501704373315,7811.371684818823,7.811371684818823,1.0,1.0,0.24,0.24,0.03072443735668514,0.03072443735668514,51.53622186783425,0.9403828293127916,0.03072443735668514,-0.5493,0.49479871943617254,4.5565010600690705,0.29041079879133735,0.9854716751810884,-1.027002256155023
L02851,XAU,SHORT,88836,2026-07-16T12:05:03+00:00,12,Londres/NY (overlap),Thursday,sub3,EXPIRED,False,,,,,,,88835,5.457003830153162,9.496261925896306,1.740197042454664,9496.261925896306,9.496261925896306,9.496261925896306,1.740197042454664,9496.261925896306,9.496261925896306,1.0,1.0,0.24,0.24,0.02527310239258671,0.02527310239258671,51.263655119629334,0.9506997650994468,0.02527310239258671,0.0,0.49551801368004605,3.44947310239734,0.12927863275547907,0.7054739941036132,-1.278540425690794
L02852,XAU,LONG,88852,2026-07-16T13:25:03+00:00,13,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,88853.0,1.0,88926.0,loss,-28.030867252949065,-1.0086359305672374,88848,8.829421093806735,27.790867252949283,3.147529940829617,27790.867252949283,27.790867252949283,27.790867252949283,3.147529940829617,27790.867252949283,27.790867252949283,1.0,1.0,0.24,0.24,0.00863593056724526,0.00863593056724526,50.43179652836226,0.9828760203646751,0.00863593056724526,-0.5493,0.4985660620534676,6.277058058174826,0.46379919855942536,4.095078427051249,-1.1146823665373902
L02853,XAU,LONG,88929,2026-07-16T19:50:03+00:00,19,Nueva York,Thursday,sub3,FILLED_CLOSED,True,88930.0,1.0,88970.0,win,9.331556678867985,0.9220125306538692,88926,4.664388355673162,10.120856678867767,2.1698143265789733,10120.856678867767,10.120856678867767,10.120856678867767,2.1698143265789733,10120.856678867767,10.120856678867767,1.0,1.0,0.24,0.24,0.023713407630909074,0.023713407630909074,51.18567038154546,0.9536717845948957,0.023713407630909074,-0.5493,0.496047282681182,4.305591084264902,0.46027637439774394,2.1469077611322973,-0.8091093005603047
L02854,XAU,SHORT,88973,2026-07-17T00:30:03+00:00,0,Asia,Friday,sub3,FILLED_CLOSED,True,88974.0,1.0,88978.0,loss,-8.051860858598047,-1.0307225134118487,88970,3.5464370900493245,7.811860858598266,2.202734930930247,7811.860858598266,7.811860858598266,7.811860858598266,2.202734930930247,7811.860858598266,7.811860858598266,1.0,1.0,0.24,0.24,0.030722513411876717,0.030722513411876717,51.53612567059383,0.9403864512279261,0.030722513411876717,0.0,0.4948384555517356,4.360456481967697,0.48662255034608026,1.7257762614017338,-0.07246709682829519
L02855,XAU,SHORT,88988,2026-07-17T01:45:03+00:00,1,Asia,Friday,sub3,EXPIRED,False,,,,,,,88982,4.705519178756357,7.067042515483536,1.5018624400445684,7067.042515483536,7.067042515483536,7.067042515483536,1.5018624400445684,7067.042515483536,7.067042515483536,1.0,1.0,0.24,0.24,0.03396045792482103,0.03396045792482103,51.698022896241056,0.9343099483843311,0.03396045792482103,0.0,0.49428062087644387,2.969754575447339,1.0984559212619653,5.168805404516661,1.6552902462207804
L02856,XAU,LONG,89003,2026-07-17T03:00:03+00:00,3,Asia,Friday,sub3,EXPIRED,False,,,,,,,88998,5.146276321414449,10.836865454883082,2.1057682833292906,10836.865454883082,10.836865454883082,10.836865454883082,2.1057682833292906,10836.865454883082,10.836865454883082,1.0,1.0,0.24,0.24,0.022146625424038665,0.022146625424038665,51.107331271201936,0.9566664412459394,0.022146625424038665,-0.5493,0.4963091556806352,4.180676117261584,1.4917486869432055,7.676950945116914,1.5049716564522102
L02857,XAU,SHORT,89013,2026-07-17T03:50:03+00:00,3,Asia,Friday,sub3,EXPIRED,False,,,,,,,89007,5.185711114358476,15.137334444370026,2.9190469948194684,15137.334444370026,15.137334444370026,15.137334444370026,2.9190469948194684,15137.334444370026,15.137334444370026,1.0,1.0,0.24,0.24,0.01585483896666248,0.01585483896666248,50.792741948333116,0.9687852272618198,0.01585483896666248,0.0,0.4973375991785019,5.807171950893657,0.08716611968192982,0.45201831563008454,-0.891873823667896
L02858,XAU,LONG,89104,2026-07-17T11:25:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,89105.0,1.0,89105.0,loss,-1.886685634641708,-1.1457473089889254,89103,3.4140224831625403,1.6466856346419263,0.48233004989367795,1646.6856346419263,1.6466856346419263,1.6466856346419263,0.48233004989367795,1646.6856346419263,1.6466856346419263,1.0,1.0,0.24,0.24,0.14574730898905805,0.14574730898905805,57.2873654494529,0.7455855966746155,0.14574730898905805,-0.5493,0.47451910810538034,0.9178831377762158,0.546572840267195,1.8660119653582115,-0.005565282622912797
L02859,XAU,SHORT,89105,2026-07-17T11:30:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,89106.0,1.0,89109.0,loss,-3.2675676722260505,-1.079271555909864,89103,3.5262351629366213,3.0275676722262688,0.8585835976137604,3027.5676722262688,3.0275676722262688,3.0275676722262688,0.8585835976137604,3027.5676722262688,3.0275676722262688,1.0,1.0,0.24,0.24,0.07927155590993618,0.07927155590993618,53.96357779549681,0.853101741677789,0.07927155590993618,0.0,0.4500601033584673,1.561231696149172,0.25531410305155927,0.9002975677740324,0.9693057445305594
L02860,XAU,SHORT,89110,2026-07-17T11:55:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,89111.0,1.0,89112.0,win,4.656782036465302,0.9509882207922339,89109,3.8157647080685266,4.896782036465083,1.2833029316799118,4896.782036465083,4.896782036465083,4.896782036465083,1.2833029316799118,4896.782036465083,4.896782036465083,1.0,1.0,0.24,0.24,0.049011779207810635,0.049011779207810635,52.45058896039053,0.9065562843444461,0.049011779207810635,0.0,0.491697967362922,2.5246858152860776,0.07892913388983906,0.3011750035352634,-0.6863630753914682
L02861,XAU,LONG,89130,2026-07-17T13:35:03+00:00,13,Londres/NY (overlap),Friday,sub3,EXPIRED,False,,,,,,,89123,8.83706851346824,16.073574279801505,1.818880803662932,16073.574279801505,16.073574279801505,16.073574279801505,1.818880803662932,16073.574279801505,16.073574279801505,1.0,1.0,0.24,0.24,0.014931339839054378,0.014931339839054378,50.74656699195271,0.9705766503546494,0.014931339839054378,-0.5493,0.4975245315870847,3.619840008126018,2.1175348014648394,18.712800120198153,3.0247587148681534
L02862,XAU,SHORT,89145,2026-07-17T14:50:03+00:00,14,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,89146.0,1.0,89147.0,loss,-10.707724205119575,-1.0229276197286892,89139,7.572177611382195,10.467724205119794,1.382392852141388,10467.724205119794,10.467724205119794,10.467724205119794,1.382392852141388,10467.724205119794,10.467724205119794,1.0,1.0,0.24,0.24,0.02292761972871002,0.02292761972871002,51.1463809864355,0.9551725473307864,0.02292761972871002,0.0,0.4961448491474201,2.743631477821002,0.02766170653011773,0.20945935487998213,0.06920070115791148
L02863,XAU,SHORT,89165,2026-07-17T16:30:03+00:00,16,Nueva York,Friday,sub3,FILLED_CLOSED,True,89166.0,1.0,89181.0,win,6.980582267233785,0.966761683321734,89163,6.349689686421814,7.220582267233567,1.1371551404589222,7220.582267233567,7.220582267233567,7.220582267233567,1.1371551404589222,7220.582267233567,7.220582267233567,1.0,1.0,0.24,0.24,0.0332383166782963,0.0332383166782963,51.66191583391482,0.9356618581758516,0.0332383166782963,0.0,0.494364400588326,2.248961785487503,0.08825199977330779,0.5603728127666727,-0.16158269941818415
L02864,XAU,LONG,89242,2026-07-19T23:55:03+00:00,23,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,89243.0,1.0,89243.0,loss,-5.195896440222896,-1.048427162047191,89240,3.5797388214200327,4.955896440223114,1.3844296155263023,4955.896440223114,4.955896440223114,4.955896440223114,1.3844296155263023,4955.896440223114,4.955896440223114,1.0,1.0,0.24,0.24,0.04842716204723503,0.04842716204723503,52.42135810236176,0.9076194059057519,0.04842716204723503,-0.5493,0.4918188674989544,2.7242837779370994,0.39490926860862435,1.413672039776884,0.31957638729252985
L02865,XAU,SHORT,89243,2026-07-20T00:00:03+00:00,0,Asia,Monday,sub3,FILLED_CLOSED,True,89245.0,2.0,89247.0,loss,-10.36476229211894,-1.0237042602162216,89219,4.27318604846146,10.124762292119158,2.3693708107477627,10124.762292119158,10.124762292119158,10.124762292119158,2.3693708107477627,10124.762292119158,10.124762292119158,1.0,1.0,0.24,0.24,0.02370426021624325,0.02370426021624325,51.185213010812156,0.9536892418299869,0.02370426021624325,0.0,0.49601489697749723,4.7012715188170375,1.357852048115332,5.802354427881255,0.9365377389643154
L02866,XAU,SHORT,89258,2026-07-20T01:15:03+00:00,1,Asia,Monday,sub3,FILLED_CLOSED,True,89261.0,3.0,89276.0,loss,-16.224430979719273,-1.0150146101731294,89257,6.356639435518249,15.984430979719491,2.5146040045004217,15984.430979719491,15.984430979719491,15.984430979719491,2.5146040045004217,15984.430979719491,15.984430979719491,1.0,1.0,0.24,0.24,0.0150146101731431,0.0150146101731431,50.75073050865715,0.970414987089532,0.0150146101731431,0.0,0.49747165010120153,5.003904764789538,0.11710788819032075,0.7444126202808548,-0.1420561932385539
L02867,XAU,SHORT,89285,2026-07-20T03:30:03+00:00,3,Asia,Monday,sub3,FILLED_CLOSED,True,89286.0,1.0,89308.0,win,8.897885531838256,0.9737357182727253,89276,5.089767292026396,9.137885531838037,1.7953444642063308,9137.885531838037,9.137885531838037,9.137885531838037,1.7953444642063308,9137.885531838037,9.137885531838037,1.0,1.0,0.24,0.24,0.026264281727298597,0.026264281727298597,51.31321408636494,0.9488157540022861,0.026264281727298597,0.0,0.49555180756038836,3.5590264592359593,0.006732934178737076,0.034269068162302574,-1.0130129147706444
L02868,XAU,SHORT,89349,2026-07-20T08:50:03+00:00,8,Londres,Monday,sub3,FILLED_CLOSED,True,89353.0,4.0,89381.0,loss,-10.38510074745318,-1.0236567389495888,89343,4.517788160209652,10.145100747453398,2.245590184330955,10145.100747453398,10.145100747453398,10.145100747453398,2.245590184330955,10145.100747453398,10.145100747453398,1.0,1.0,0.24,0.24,0.023656738949610165,0.023656738949610165,51.18283694748052,0.9537799380407836,0.023656738949610165,0.0,0.49599506202970983,4.4554924270669085,0.444715365417544,2.009129812546689,1.0007109319153933
L02869,XAU,LONG,89381,2026-07-20T11:30:03+00:00,11,Londres,Monday,sub3,EXPIRED,False,,,,,,,89380,4.289126887063932,4.803475913044622,1.1199192841629315,4803.475913044622,4.803475913044622,4.803475913044622,1.1199192841629315,4803.475913044622,4.803475913044622,1.0,1.0,0.24,0.24,0.049963818773034935,0.049963818773034935,52.498190938651746,0.9048275419024979,0.049963818773034935,-0.5493,0.49148876763947175,2.2023491574890572,2.878049834381547,12.344320926955788,3.4552486765306574
