trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,n_d1_closed_days,momentum_roc_atr_10,div_alignment,legacy_aligned_with_d1,closed_dist_ema20_atr,forming_dist_ema20_atr,closed_ema20_slope,forming_ema20_slope,closed_dist_ema50_atr,forming_dist_ema50_atr,closed_ema50_slope,forming_ema50_slope,closed_dist_ema200_atr,forming_dist_ema200_atr,closed_ema200_slope,forming_ema200_slope,closed_ret_1d,forming_ret_1d,closed_ret_3d,forming_ret_3d,closed_ret_5d,forming_ret_5d,closed_ret_10d,forming_ret_10d,closed_rsi14,closed_rsi14_delta,forming_rsi14,forming_rsi14_delta,closed_atr14,closed_atr14_pct,closed_swing_high_type,closed_swing_high_age_days,closed_swing_low_type,closed_swing_low_age_days,aligned_closed_dist_ema20_atr,aligned_forming_dist_ema20_atr,aligned_closed_ema20_slope,aligned_forming_ema20_slope,aligned_closed_dist_ema50_atr,aligned_forming_dist_ema50_atr,aligned_closed_ema50_slope,aligned_forming_ema50_slope,aligned_closed_dist_ema200_atr,aligned_forming_dist_ema200_atr,aligned_closed_ema200_slope,aligned_forming_ema200_slope,aligned_closed_ret_1d,aligned_forming_ret_1d,aligned_closed_ret_3d,aligned_forming_ret_3d,aligned_closed_ret_5d,aligned_forming_ret_5d,aligned_closed_ret_10d,aligned_forming_ret_10d,aligned_closed_rsi14_delta,aligned_forming_rsi14_delta
L00924,XAU,SHORT,28579,2025-09-09T01:05:03+00:00,1,Asia,Tuesday,sub1,FILLED_CLOSED,True,28580.0,28581.0,loss,-4.384983605675643,-1.0378699694325233,105,0.8814480140244288,NONE,,3.8087865958217564,3.471807293402859,1.6553991769131084,1.7087507617935513,5.1302397119078105,4.956411306488809,0.8435659240800263,0.8973708218869884,7.057171340580148,7.015141502765649,0.29257722960061244,0.31171169316834274,0.01359366552751805,0.0003633760912285558,0.021276452291483092,0.02566306040026171,0.04561488282193756,0.029086402075902174,0.08017061180466108,0.07164614875503111,79.55959137468591,3.1002708472820473,79.63952810836525,6.51384290830201,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.471807293402859,-1.6553991769131084,-1.7087507617935513,-5.1302397119078105,-4.956411306488809,-0.8435659240800263,-0.8973708218869884,-7.057171340580148,-7.015141502765649,-0.29257722960061244,-0.31171169316834274,-0.01359366552751805,-0.0003633760912285558,-0.021276452291483092,-0.02566306040026171,-0.04561488282193756,-0.029086402075902174,-0.08017061180466108,-0.07164614875503111,-3.1002708472820473,-6.51384290830201
L00925,XAU,SHORT,28600,2025-09-09T02:50:03+00:00,2,Asia,Tuesday,sub1,FILLED_CLOSED,True,28602.0,28604.0,win,4.50483545619818,0.9657008266417485,105,-0.56243725383426,NONE,,3.8087865958217564,3.680128758235547,1.6553991769131084,1.7306793370391051,5.1302397119078105,5.17763193323065,0.8435659240800263,0.9064002352233894,7.057171340580148,7.243100497668979,0.29257722960061244,0.3140027383432554,0.01359366552751805,0.003301743545054277,0.021276452291483092,0.02867574061957091,0.04561488282193756,0.03210913767708904,0.08017061180466108,0.07479389510478583,79.55959137468591,3.1002708472820473,80.26365557639639,7.1379703763331435,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.680128758235547,-1.6553991769131084,-1.7306793370391051,-5.1302397119078105,-5.17763193323065,-0.8435659240800263,-0.9064002352233894,-7.057171340580148,-7.243100497668979,-0.29257722960061244,-0.3140027383432554,-0.01359366552751805,-0.003301743545054277,-0.021276452291483092,-0.02867574061957091,-0.04561488282193756,-0.03210913767708904,-0.08017061180466108,-0.07479389510478583,-3.1002708472820473,-7.1379703763331435
L00926,XAU,SHORT,28629,2025-09-09T05:15:03+00:00,5,Asia,Tuesday,sub1,FILLED_CLOSED,True,28630.0,28633.0,loss,-3.85790574090106,-1.043267733471449,105,-0.5695601623672074,NONE,,3.8087865958217564,3.7896330668889435,1.6553991769131084,1.7422061063710346,5.1302397119078105,5.2939166944322364,0.8435659240800263,0.9111465520071285,7.057171340580148,7.362927286321123,0.29257722960061244,0.31520702767643755,0.01359366552751805,0.004846298240170399,0.021276452291483092,0.030259357866474122,0.04561488282193756,0.033698040541783214,0.08017061180466108,0.07644850994787435,79.55959137468591,3.1002708472820473,80.57662885033224,7.4509436502689965,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.7896330668889435,-1.6553991769131084,-1.7422061063710346,-5.1302397119078105,-5.2939166944322364,-0.8435659240800263,-0.9111465520071285,-7.057171340580148,-7.362927286321123,-0.29257722960061244,-0.31520702767643755,-0.01359366552751805,-0.004846298240170399,-0.021276452291483092,-0.030259357866474122,-0.04561488282193756,-0.033698040541783214,-0.08017061180466108,-0.07644850994787435,-3.1002708472820473,-7.4509436502689965
L00927,XAU,SHORT,28637,2025-09-09T05:55:03+00:00,5,Asia,Tuesday,sub1,FILLED_CLOSED,True,28638.0,28638.0,win,3.4288532502141607,0.9554175139397764,105,0.4786335942390839,ALIGNED,,3.8087865958217564,3.8344684018122095,1.6553991769131084,1.7469256153103283,5.1302397119078105,5.3415282110845,0.8435659240800263,0.9130898792174241,7.057171340580148,7.41198904716017,0.29257722960061244,0.31570011069995024,0.01359366552751805,0.005478699174110215,0.021276452291483092,0.030907752532659448,0.04561488282193756,0.03434859934604537,0.08017061180466108,0.07712597379903385,79.55959137468591,3.1002708472820473,80.70192672349258,7.576241523429331,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.8344684018122095,-1.6553991769131084,-1.7469256153103283,-5.1302397119078105,-5.3415282110845,-0.8435659240800263,-0.9130898792174241,-7.057171340580148,-7.41198904716017,-0.29257722960061244,-0.31570011069995024,-0.01359366552751805,-0.005478699174110215,-0.021276452291483092,-0.030907752532659448,-0.04561488282193756,-0.03434859934604537,-0.08017061180466108,-0.07712597379903385,-3.1002708472820473,-7.576241523429331
L00928,XAU,LONG,28703,2025-09-09T11:25:03+00:00,11,Londres,Tuesday,sub1,FILLED_CLOSED,True,28704.0,28704.0,win,0.9345717079686438,0.8538241041358441,105,0.8888970506324831,NONE,,3.8087865958217564,3.7844650095793875,1.6553991769131084,1.7416621003384538,5.1302397119078105,5.2884286335741,0.8435659240800263,0.910922549523128,7.057171340580148,7.357272059430146,0.29257722960061244,0.31515019122527754,0.01359366552751805,0.004773402960703686,0.021276452291483092,0.030184619029354057,0.04561488282193756,0.0336230522498609,0.08017061180466108,0.07637042037825399,79.55959137468591,3.1002708472820473,80.56208141586364,7.4363962158004,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,3.8087865958217564,3.7844650095793875,1.6553991769131084,1.7416621003384538,5.1302397119078105,5.2884286335741,0.8435659240800263,0.910922549523128,7.057171340580148,7.357272059430146,0.29257722960061244,0.31515019122527754,0.01359366552751805,0.004773402960703686,0.021276452291483092,0.030184619029354057,0.04561488282193756,0.0336230522498609,0.08017061180466108,0.07637042037825399,3.1002708472820473,7.4363962158004
L00929,XAU,SHORT,28704,2025-09-09T11:30:03+00:00,11,Londres,Tuesday,sub1,FILLED_CLOSED,True,28705.0,28707.0,win,1.8541940378727304,0.92056376049606,105,-0.8752516388866058,NONE,,3.8087865958217564,3.774947983288593,1.6553991769131084,1.7406603080973129,5.1302397119078105,5.2783223177296925,0.8435659240800263,0.9105100468355994,7.057171340580148,7.346857905759227,0.29257722960061244,0.3150455263642609,0.01359366552751805,0.004639165615874402,0.021276452291483092,0.030046986755714072,0.04561488282193756,0.03348496060284924,0.08017061180466108,0.07622661769910405,79.55959137468591,3.1002708472820473,80.53523508665347,7.409549886590227,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.774947983288593,-1.6553991769131084,-1.7406603080973129,-5.1302397119078105,-5.2783223177296925,-0.8435659240800263,-0.9105100468355994,-7.057171340580148,-7.346857905759227,-0.29257722960061244,-0.3150455263642609,-0.01359366552751805,-0.004639165615874402,-0.021276452291483092,-0.030046986755714072,-0.04561488282193756,-0.03348496060284924,-0.08017061180466108,-0.07622661769910405,-3.1002708472820473,-7.409549886590227
L00930,XAU,LONG,28711,2025-09-09T12:05:03+00:00,12,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,28713.0,28717.0,loss,-5.0583179064051365,-1.0326642743605168,105,-0.11475865624135055,NONE,,3.8087865958217564,3.7951521620534923,1.6553991769131084,1.742787063756778,5.1302397119078105,5.299777529235461,0.8435659240800263,0.9113857697541953,7.057171340580148,7.368966641831114,0.29257722960061244,0.3152677247167388,0.01359366552751805,0.004924144897110457,0.021276452291483092,0.030339173303851538,0.04561488282193756,0.03377812237806265,0.08017061180466108,0.07653190371467661,79.55959137468591,3.1002708472820473,80.59214038809213,7.466455188028888,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,3.8087865958217564,3.7951521620534923,1.6553991769131084,1.742787063756778,5.1302397119078105,5.299777529235461,0.8435659240800263,0.9113857697541953,7.057171340580148,7.368966641831114,0.29257722960061244,0.3152677247167388,0.01359366552751805,0.004924144897110457,0.021276452291483092,0.030339173303851538,0.04561488282193756,0.03377812237806265,0.08017061180466108,0.07653190371467661,3.1002708472820473,7.466455188028888
L00931,XAU,LONG,28722,2025-09-09T13:00:03+00:00,13,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,28723.0,28724.0,win,5.39778209711767,0.9712115377674061,105,-0.5175236137602682,NONE,,3.8087865958217564,3.7881509070567643,1.6553991769131084,1.7420500895465998,5.1302397119078105,5.292342759997454,0.8435659240800263,0.9110823097852966,7.057171340580148,7.361305409929745,0.29257722960061244,0.31519072741120174,0.01359366552751805,0.004825392424172382,0.021276452291483092,0.030237923332054766,0.04561488282193756,0.033676534465609254,0.08017061180466108,0.07642611444866246,79.55959137468591,3.1002708472820473,80.57245898332742,7.446773783264177,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,3.8087865958217564,3.7881509070567643,1.6553991769131084,1.7420500895465998,5.1302397119078105,5.292342759997454,0.8435659240800263,0.9110823097852966,7.057171340580148,7.361305409929745,0.29257722960061244,0.31519072741120174,0.01359366552751805,0.004825392424172382,0.021276452291483092,0.030237923332054766,0.04561488282193756,0.033676534465609254,0.08017061180466108,0.07642611444866246,3.1002708472820473,7.446773783264177
L00932,XAU,SHORT,28734,2025-09-09T14:00:03+00:00,14,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,28735.0,28735.0,win,13.962774877868469,0.9886707816712005,105,-1.5280718769902222,NONE,,3.8087865958217564,3.933831616877052,1.6553991769131084,1.7573849011066234,5.1302397119078105,5.447043947205985,0.8435659240800263,0.9173966439570773,7.057171340580148,7.520718786818715,0.29257722960061244,0.3167928719025433,0.01359366552751805,0.006880214075555867,0.021276452291483092,0.03234471243879882,0.04561488282193756,0.035790355373759984,0.08017061180466108,0.07862735627909383,79.55959137468591,3.1002708472820473,80.97392954437507,7.848244344311823,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,-3.8087865958217564,-3.933831616877052,-1.6553991769131084,-1.7573849011066234,-5.1302397119078105,-5.447043947205985,-0.8435659240800263,-0.9173966439570773,-7.057171340580148,-7.520718786818715,-0.29257722960061244,-0.3167928719025433,-0.01359366552751805,-0.006880214075555867,-0.021276452291483092,-0.03234471243879882,-0.04561488282193756,-0.035790355373759984,-0.08017061180466108,-0.07862735627909383,-3.1002708472820473,-7.848244344311823
L00933,XAU,LONG,28754,2025-09-09T15:40:03+00:00,15,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,28778.0,28815.0,loss,-14.91559217310487,-1.0108433465849975,105,-0.44471332443963074,NONE,,3.8087865958217564,3.5994485578973308,1.6553991769131084,1.7221866843719194,5.1302397119078105,5.0919560548529095,0.8435659240800263,0.9029032605957269,7.057171340580148,7.154814936733288,0.29257722960061244,0.31311544627354465,0.01359366552751805,0.002163751955794098,0.021276452291483092,0.027508968660454415,0.04561488282193756,0.030938471399040893,0.08017061180466108,0.0735748137858441,79.55959137468591,3.1002708472820473,80.02653357705516,6.900848376991917,46.3930429561287,1.276163710037672,LH,17.0,HL,13.0,3.8087865958217564,3.5994485578973308,1.6553991769131084,1.7221866843719194,5.1302397119078105,5.0919560548529095,0.8435659240800263,0.9029032605957269,7.057171340580148,7.154814936733288,0.29257722960061244,0.31311544627354465,0.01359366552751805,0.002163751955794098,0.021276452291483092,0.027508968660454415,0.04561488282193756,0.030938471399040893,0.08017061180466108,0.0735748137858441,3.1002708472820473,6.900848376991917
L00934,XAU,LONG,28819,2025-09-09T22:05:03+00:00,22,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,28820.0,28823.0,loss,-4.70108259976314,-1.0352338889427368,106,-0.7458797910891544,NONE,,3.2715679474755124,3.013865292967968,1.6845367092708576,1.6673684945514453,4.740809002340181,4.612106097567647,0.8869479361647051,0.9111566623824362,6.788517878223032,6.77992425961496,0.30887091560958796,0.32076543838676524,-0.0023530046058813803,0.0007634833812085021,0.02287798109248436,0.011980715982308522,0.026292027046720408,0.01965127699167551,0.06873620724559215,0.06838195296439249,77.58710268419834,4.461417484135097,77.7791556106324,1.397453964674142,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,3.2715679474755124,3.013865292967968,1.6845367092708576,1.6673684945514453,4.740809002340181,4.612106097567647,0.8869479361647051,0.9111566623824362,6.788517878223032,6.77992425961496,0.30887091560958796,0.32076543838676524,-0.0023530046058813803,0.0007634833812085021,0.02287798109248436,0.011980715982308522,0.026292027046720408,0.01965127699167551,0.06873620724559215,0.06838195296439249,4.461417484135097,1.397453964674142
L00935,XAU,LONG,28825,2025-09-09T22:35:03+00:00,22,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,28826.0,28828.0,win,4.573418689214122,0.9661977926515468,106,-0.6609720101968013,ALIGNED,,3.2715679474755124,2.979193683347483,1.6845367092708576,1.663718851433501,4.740809002340181,4.575287639054251,0.8869479361647051,0.9096538681574032,6.788517878223032,6.741984312873921,0.30887091560958796,0.3203841323893756,-0.0023530046058813803,0.00027214088019241215,0.02287798109248436,0.011483866182902524,0.026292027046720408,0.01915066119491537,0.06873620724559215,0.0678574119819054,77.58710268419834,4.461417484135097,77.65593885115615,1.2742372051978919,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,3.2715679474755124,2.979193683347483,1.6845367092708576,1.663718851433501,4.740809002340181,4.575287639054251,0.8869479361647051,0.9096538681574032,6.788517878223032,6.741984312873921,0.30887091560958796,0.3203841323893756,-0.0023530046058813803,0.00027214088019241215,0.02287798109248436,0.011483866182902524,0.026292027046720408,0.01915066119491537,0.06873620724559215,0.0678574119819054,4.461417484135097,1.2742372051978919
L00936,XAU,SHORT,28840,2025-09-09T23:50:03+00:00,23,Post-NY / transicion,Tuesday,sub1,EXPIRED,False,,,,,,106,0.5472006444534844,NONE,,3.2715679474755124,3.108365858583389,1.6845367092708576,1.6773159225109582,4.740809002340181,4.712458091394545,0.8869479361647051,0.9152526621304721,6.788517878223032,6.883332969671737,0.30887091560958796,0.32180472190492243,-0.0023530046058813803,0.0021026812080518972,0.02287798109248436,0.013334924442305553,0.026292027046720408,0.0210157500134846,0.06873620724559215,0.06981163621463915,77.58710268419834,4.461417484135097,78.10819631070416,1.7264946647458999,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,-3.2715679474755124,-3.108365858583389,-1.6845367092708576,-1.6773159225109582,-4.740809002340181,-4.712458091394545,-0.8869479361647051,-0.9152526621304721,-6.788517878223032,-6.883332969671737,-0.30887091560958796,-0.32180472190492243,0.0023530046058813803,-0.0021026812080518972,-0.02287798109248436,-0.013334924442305553,-0.026292027046720408,-0.0210157500134846,-0.06873620724559215,-0.06981163621463915,-4.461417484135097,-1.7264946647458999
L00937,XAU,LONG,28856,2025-09-10T01:10:03+00:00,1,Asia,Wednesday,sub1,FILLED_CLOSED,True,28857.0,28859.0,loss,-5.510315030728179,-1.0299047811354902,106,-0.4865549828783881,NONE,,3.2715679474755124,2.957091018628703,1.6845367092708576,1.6613922551473148,4.740809002340181,4.551816388284776,0.8869479361647051,0.9086958579219112,6.788517878223032,6.717798129092888,0.30887091560958796,0.32014105516544245,-0.0023530046058813803,-4.108307107257896e-05,0.02287798109248436,0.011167131406176851,0.026292027046720408,0.018831525647710286,0.06873620724559215,0.06752302446445015,77.58710268419834,4.461417484135097,77.55103557910265,1.1693339331443866,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,3.2715679474755124,2.957091018628703,1.6845367092708576,1.6613922551473148,4.740809002340181,4.551816388284776,0.8869479361647051,0.9086958579219112,6.788517878223032,6.717798129092888,0.30887091560958796,0.32014105516544245,-0.0023530046058813803,-4.108307107257896e-05,0.02287798109248436,0.011167131406176851,0.026292027046720408,0.018831525647710286,0.06873620724559215,0.06752302446445015,4.461417484135097,1.1693339331443866
L00938,XAU,LONG,28860,2025-09-10T01:30:03+00:00,1,Asia,Wednesday,sub1,EXPIRED,False,,,,,,106,0.2105872066304787,NONE,,3.2715679474755124,2.9635311436480025,1.6845367092708576,1.662070163044078,4.740809002340181,4.5586552826551126,0.8869479361647051,0.9089749964676379,6.788517878223032,6.724845335810779,0.30887091560958796,0.3202118813636136,-0.0023530046058813803,5.018200627667815e-05,0.02287798109248436,0.011259419444113685,0.026292027046720408,0.01892451320591885,0.06873620724559215,0.0676204560386383,77.58710268419834,4.461417484135097,77.59982775364665,1.2181261076883914,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,3.2715679474755124,2.9635311436480025,1.6845367092708576,1.662070163044078,4.740809002340181,4.5586552826551126,0.8869479361647051,0.9089749964676379,6.788517878223032,6.724845335810779,0.30887091560958796,0.3202118813636136,-0.0023530046058813803,5.018200627667815e-05,0.02287798109248436,0.011259419444113685,0.026292027046720408,0.01892451320591885,0.06873620724559215,0.0676204560386383,4.461417484135097,1.2181261076883914
L00939,XAU,SHORT,28908,2025-09-10T05:30:03+00:00,5,Asia,Wednesday,sub1,FILLED_CLOSED,True,28912.0,28916.0,loss,-3.0554905270560084,-1.0552583399962032,106,-0.26259101502565996,NONE,,3.2715679474755124,3.2668201732574578,1.6845367092708576,1.6939953240556032,4.740809002340181,4.880723818741937,0.8869479361647051,0.9221206510017935,6.788517878223032,7.056724061848465,0.30887091560958796,0.32354734594690787,-0.0023530046058813803,0.004348188126275695,0.02287798109248436,0.015605600517705223,0.026292027046720408,0.02330363724626483,0.06873620724559215,0.07220886503695935,77.58710268419834,4.461417484135097,78.6385784307162,2.256876784757935,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,-3.2715679474755124,-3.2668201732574578,-1.6845367092708576,-1.6939953240556032,-4.740809002340181,-4.880723818741937,-0.8869479361647051,-0.9221206510017935,-6.788517878223032,-7.056724061848465,-0.30887091560958796,-0.32354734594690787,0.0023530046058813803,-0.004348188126275695,-0.02287798109248436,-0.015605600517705223,-0.026292027046720408,-0.02330363724626483,-0.06873620724559215,-0.07220886503695935,-4.461417484135097,-2.256876784757935
L00940,XAU,SHORT,28919,2025-09-10T06:25:03+00:00,6,Asia,Wednesday,sub1,FILLED_CLOSED,True,28920.0,28927.0,loss,-3.899248708144569,-1.0427893441940215,106,-1.185832083687242,NONE,,3.2715679474755124,3.291841323634524,1.6845367092708576,1.696629129358447,4.740809002340181,4.907294266355965,0.8869479361647051,0.9232051590676756,6.788517878223032,7.084103843840025,0.30887091560958796,0.32382251963525843,-0.0023530046058813803,0.004702770873922408,0.02287798109248436,0.015964157668118165,0.026292027046720408,0.023664912170301467,0.06873620724559215,0.07258740583576863,77.58710268419834,4.461417484135097,78.71998929690461,2.3382876509463557,46.501611316405224,1.2821671159078953,LH,18.0,HL,14.0,-3.2715679474755124,-3.291841323634524,-1.6845367092708576,-1.696629129358447,-4.740809002340181,-4.907294266355965,-0.8869479361647051,-0.9232051590676756,-6.788517878223032,-7.084103843840025,-0.30887091560958796,-0.32382251963525843,0.0023530046058813803,-0.004702770873922408,-0.02287798109248436,-0.015964157668118165,-0.026292027046720408,-0.023664912170301467,-0.06873620724559215,-0.07258740583576863,-4.461417484135097,-2.3382876509463557
