signal_bar,entry_bar,exit_bar,entry_time_utc,direction,entry_price,stop,target,exit_price,outcome,pnl_r,pnl_usd,nights_held,sub_periodo,session_utc,hour_utc,weekday,weekday_num,rsi_entry,adx_entry,atr_entry,atr_pct_entry,ema_entry,close_entry,dist_ema,dist_ema_abs,dist_ema_atr,htf_resistencia,htf_soporte,htf_width,htf_width_atr,htf_pos_in_block,htf_age_bars,d1_trend,aligned_with_d1,divergencia_score,divergencia_reason,tendencia_score,tendencia_reason,cvp_score,cvp_reason,cvp_margin,cvp_n_closed_before,cvp_aciertos_pct_causal,nodo_score,nodo_reason
21890,21891,21893,2025-08-05T15:35:03+00:00,SHORT,3383.979444936876,3388.08651804,3379.872371833752,3388.08651804,loss,-1.038957183371815,-4.267073103123948,0,sub1,Londres/NY (overlap),15,Martes,1,60.78986009110188,43.97733877753985,3.040513155927783,0.08983470709751043,3384.0693764850485,3384.564,0.49462351495139956,0.49462351495139956,0.1626776434060421,3387.951,3349.803,38.14800000000014,12.546566333918607,0.9112142183076397,51,alcista,False,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.0 pts (45.9% aciertos vs 51.9% necesario) (gate desactivado en esta fase, se registra igual)",-6.012131380312752,529,45.93572778827977,-1,"POC~3376.030, zona 3365.698-3387.951 -- nodo en el camino a la salida"
21898,21899,21899,2025-08-05T16:15:03+00:00,SHORT,3387.2431377866906,3390.5876180800005,3383.8986574933806,3383.8986574933806,win,0.9521599812323889,3.1844802933101164,0,sub1,Nueva York,16,Martes,1,49.335620525129954,37.78810884874379,2.7681067681450116,0.08181926054394738,3386.6206550502766,3383.197,-3.4236550502764658,3.4236550502764658,1.236821892014937,3390.452,3349.803,40.64900000000034,14.684765944646136,0.8215208246205307,59,alcista,False,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.5 pts (45.8% aciertos vs 52.4% necesario) (gate desactivado en esta fase, se registra igual)",-6.542944334609146,530,45.84905660377358,-1,"POC~3386.218, zona 3366.740-3390.452 -- nodo en el camino a la salida"
21964,21968,21969,2025-08-05T23:00:03+00:00,LONG,3379.5209401415177,3378.02887344,3381.0130068430353,3381.0130068430353,win,0.8927661881086718,1.3320667015177605,0,sub1,Post-NY / transicion,23,Martes,1,51.24708101596837,12.954348531862069,1.0272948627025913,0.030393465023304575,3379.7333729425422,3379.986,0.25262705745763014,0.25262705745763014,0.24591484551282855,3381.691,3378.164,3.526999999999589,3.4332888521615033,0.5165863339948608,12,alcista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -9.4 pts (46.0% aciertos vs 55.4% necesario) (gate desactivado en esta fase, se registra igual)",-9.41065481302703,531,45.951035781544256,-1,"POC~3379.707, zona 3379.046-3380.368 -- nodo en el camino a la salida"
21999,22000,22002,2025-08-06T01:40:03+00:00,LONG,3380.226575401526,3375.73096536,3384.7221854430522,3375.73096536,loss,-1.0355902755181008,-4.655610041525961,0,sub1,Asia,1,Miercoles,2,43.43064979965024,24.513271822027313,1.921354694295093,0.056858069108866,3380.0704868782145,3379.212,-0.858486878214535,0.858486878214535,0.44681332435055504,3385.34,3375.866,9.47400000000016,4.930895908043665,0.35317711631833937,44,alcista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.7 pts (46.1% aciertos vs 51.8% necesario) (gate desactivado en esta fase, se registra igual)",-5.726882196959288,532,46.05263157894737,-1,"POC~3382.379, zona 3379.024-3383.761 -- nodo en el camino a la salida"
22010,22011,22038,2025-08-06T02:35:03+00:00,LONG,3376.6169047323747,3372.9110781599998,3380.3227313047496,3372.9110781599998,loss,-1.0431752530441047,-3.865826572374772,0,sub1,Asia,2,Miercoles,2,43.64901659548907,27.14895940054987,1.9549021254613792,0.057892355855960725,3376.64322708124,3376.788,0.144772918759827,0.144772918759827,0.07405635140207285,3385.34,3373.046,12.294000000000324,6.288805889501399,0.3043761184317627,55,alcista,True,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.2 pts (46.0% aciertos vs 52.2% necesario) (gate desactivado en esta fase, se registra igual)",-6.192533759149043,533,45.96622889305816,-1,"POC~3382.523, zona 3376.632-3383.803 -- nodo en el camino a la salida"
22046,22047,22052,2025-08-06T05:35:03+00:00,LONG,3372.785801853056,3370.5101741999997,3375.0614295061123,3375.0614295061123,win,0.9296897276736087,2.1156276530564355,0,sub1,Asia,5,Miercoles,2,39.977209113681106,23.482648086725032,1.4740755327200905,0.043715468187359836,3372.66137079874,3371.977,-0.6843707987400194,0.6843707987400194,0.46427118797444505,3385.34,3370.645,14.695000000000164,9.968959984624187,0.09064307587613916,91,alcista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -7.6 pts (45.9% aciertos vs 53.5% necesario) (gate desactivado en esta fase, se registra igual)",-7.635363803588682,534,45.88014981273408,-1,"POC~3375.237, zona 3373.706-3382.279 -- nodo en el camino a la salida"
22102,22103,22117,2025-08-06T10:15:03+00:00,LONG,3362.317346016177,3357.9566763599996,3366.6780156723544,3366.6780156723544,win,0.9633083877901192,4.200669656177524,0,sub1,Londres,10,Miercoles,2,47.369071063148915,36.71612088128814,2.1498388499996417,0.06390448357738675,3362.5983697059955,3364.144,1.5456302940042406,1.5456302940042406,0.7189516991027016,3385.34,3358.091,27.24900000000025,12.674903516607671,0.2221365921685136,147,alcista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.9 pts (46.0% aciertos vs 51.8% necesario) (gate desactivado en esta fase, se registra igual)",-5.853272199280752,535,45.981308411214954,0,"POC~3375.689, zona 3370.580-3383.069 -- sin nodo en el camino"
22122,22123,22126,2025-08-06T11:55:03+00:00,SHORT,3364.639454148014,3367.1496806,3362.129227696028,3362.129227696028,win,0.9362607306311873,2.3502264519861455,0,sub1,Londres,11,Miercoles,2,52.78805002057198,15.71009576675747,1.8146811521735298,0.053925329037176964,3364.7216919713965,3365.174,0.45230802860351105,0.45230802860351105,0.2492493119586106,3367.015,3363.791,3.2239999999997053,1.7766206455267182,0.4289702233250426,7,alcista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -7.1 pts (46.1% aciertos vs 53.2% necesario) (gate desactivado en esta fase, se registra igual)",-7.104873916204731,536,46.082089552238806,0,"POC~3365.739, zona 3364.866-3366.746 -- sin nodo en el camino"
22128,22130,22134,2025-08-06T12:30:03+00:00,LONG,3363.7276242042944,3360.00659436,3367.448654048589,3367.448654048589,win,0.9570011511073534,3.561029844294808,0,sub1,Londres/NY (overlap),12,Miercoles,2,47.98880469665505,13.893353885141675,2.0443100359393935,0.06078013433046575,3363.7823581581047,3363.451,-0.3313581581046492,0.3313581581046492,0.16208801614202553,3367.015,3360.141,6.873999999999796,3.362503670751233,0.4815245853942455,14,alcista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.0 pts (46.2% aciertos vs 52.1% necesario) (gate desactivado en esta fase, se registra igual)",-5.967447100127771,537,46.18249534450652,-1,"POC~3364.294, zona 3363.005-3366.729 -- nodo en el camino a la salida"
22142,22143,22146,2025-08-06T13:35:03+00:00,SHORT,3367.686417199912,3371.62085944,3363.7519749598237,3371.62085944,loss,-1.0406665011801695,-4.0944422400880285,0,sub1,Londres/NY (overlap),13,Miercoles,2,51.21078639419201,15.88131953318568,2.6672555618369955,0.07922229874242553,3367.5498914768486,3366.799,-0.7508914768486648,0.7508914768486648,0.2815221336839241,3371.486,3360.141,11.3449999999998,4.253435689599334,0.5868664609960352,27,alcista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.8 pts (46.3% aciertos vs 52.0% necesario) (gate desactivado en esta fase, se registra igual)",-5.750797177969432,538,46.28252788104089,-1,"POC~3365.104, zona 3362.977-3369.595 -- nodo en el camino a la salida"
22164,22165,22167,2025-08-06T15:25:03+00:00,SHORT,3376.8095459920996,3380.110199,3373.508892984199,3373.508892984199,win,0.9515247438561786,3.14065300790071,0,sub1,Londres/NY (overlap),15,Miercoles,2,58.5188846224765,26.23689900179617,2.335032969598626,0.06915405409099318,3376.772231224084,3376.567,-0.20523122408394556,0.20523122408394556,0.08789221683633154,3379.975,3360.141,19.833999999999833,8.494098480934573,0.8281738428960406,49,alcista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.2 pts (46.2% aciertos vs 52.4% necesario) (gate desactivado en esta fase, se registra igual)",-6.22710232481851,539,46.19666048237477,-1,"POC~3367.992, zona 3362.620-3374.190 -- nodo en el camino a la salida"
22238,22239,22256,2025-08-06T22:35:03+00:00,SHORT,3370.792759653068,3374.93099184,3366.654527466136,3366.654527466136,win,0.9613361472309073,3.9782321869320185,1,sub1,Post-NY / transicion,22,Miercoles,2,51.05772298601034,20.06814472241585,1.5689210304393824,0.04654048084875191,3370.8383350910576,3371.089,0.2506649089423263,0.2506649089423263,0.1597689775833565,3374.796,3369.876,4.919999999999618,3.1359130922107363,0.24654471544712037,7,alcista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.6 pts (46.3% aciertos vs 51.9% necesario) (gate desactivado en esta fase, se registra igual)",-5.636896342160092,540,46.2962962962963,-1,"POC~3371.414, zona 3370.081-3372.336 -- nodo en el camino a la salida"
22258,22259,22262,2025-08-07T00:15:03+00:00,LONG,3369.352386208564,3365.05739232,3373.647380097128,3373.647380097128,win,0.9627473276677121,4.134993888564168,0,sub1,Asia,0,Jueves,3,53.48603560908075,15.824252924474882,1.9543849240971667,0.05797742897597931,3369.5967883303233,3370.941,1.344211669676497,1.344211669676497,0.6877926927815712,3374.796,3365.192,9.603999999999814,4.914078020959155,0.598604748021648,27,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.5 pts (46.4% aciertos vs 51.9% necesario) (gate desactivado en esta fase, se registra igual)",-5.467069845821271,541,46.39556377079482,-1,"POC~3370.594, zona 3368.793-3371.995 -- nodo en el camino a la salida"
22285,22286,22322,2025-08-07T02:30:03+00:00,SHORT,3379.7093484498937,3384.2813658400005,3375.137331059787,3375.137331059787,win,0.9650045075624445,4.412017390106939,0,sub1,Asia,2,Jueves,3,56.39614222300119,29.536675856218647,2.141733368740538,0.06338107536748401,3379.621294842218,3379.137,-0.4842948422178779,0.4842948422178779,0.22612284483510242,3384.146,3365.192,18.95400000000018,8.849841103772043,0.7357286060989782,54,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.3 pts (46.5% aciertos vs 51.7% necesario) (gate desactivado en esta fase, se registra igual)",-5.255309677229917,542,46.494464944649444,-1,"POC~3370.325, zona 3367.561-3377.828 -- nodo en el camino a la salida"
22395,22396,22406,2025-08-07T11:40:03+00:00,SHORT,3378.373432550483,3383.44333232,3373.3035327809657,3383.44333232,loss,-1.0315588093006998,-5.229899769517033,0,sub1,Londres,11,Jueves,3,52.06407990850035,19.271893139533745,3.0879196390774823,0.09138363211086242,3378.481058311947,3379.073,0.5919416880528843,0.5919416880528843,0.19169594977857882,3383.308,3375.914,7.393999999999778,2.394492365160364,0.42723830132536456,4,sin_secuencia,,-1,divergencia alcista RSI vigente -- en contra de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.0 pts (46.6% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-4.9849386234158075,543,46.59300184162063,0,"POC~3380.997, zona 3379.303-3383.308 -- sin nodo en el camino"
22409,22410,22419,2025-08-07T12:50:03+00:00,SHORT,3381.4813307576806,3389.93359192,3373.0290695953613,3389.93359192,loss,-1.0189298457450824,-8.6122611623191,0,sub1,Londres/NY (overlap),12,Jueves,3,53.9826630765745,21.300595948748764,3.376573862229829,0.09983456953895056,3381.5871260257295,3382.169,0.5818739742703656,0.5818739742703656,0.17232674243533544,3389.798,3375.284,14.513999999999669,4.298439954876296,0.47436957420421116,18,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.4 pts (46.5% aciertos vs 50.9% necesario) (gate desactivado en esta fase, se registra igual)",-4.4391393460785125,544,46.50735294117647,-1,"POC~3381.634, zona 3376.494-3383.751 -- nodo en el camino a la salida"
22423,22425,22425,2025-08-07T14:05:03+00:00,SHORT,3386.2240098194875,3393.9687533200004,3378.4792663189746,3378.4792663189746,win,0.9793408264600036,7.584743500513014,0,sub1,Londres/NY (overlap),14,Jueves,3,44.41624724968263,29.973321135087172,4.586087757565393,0.13565654046842887,3385.062243716911,3380.661,-4.4012437169108125,4.4012437169108125,0.9596946132682145,3393.833,3375.284,18.548999999999978,4.044623866911576,0.28988085611083936,33,sin_secuencia,,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.6 pts (46.4% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-4.6109403283769055,545,46.42201834862386,-1,"POC~3382.626, zona 3379.148-3389.196 -- nodo en el camino a la salida"
22476,22480,22481,2025-08-07T18:40:03+00:00,SHORT,3390.967932073784,3394.13475996,3387.8011041875684,3387.8011041875684,win,0.9494762564469365,3.0068278862158877,0,sub1,Nueva York,18,Jueves,3,47.33020672168077,11.942446738220761,1.8264848564773755,0.0538923924342118,3390.2009334229288,3389.133,-1.0679334229289452,1.0679334229289452,0.5846932807253601,3393.999,3375.284,18.71499999999969,10.246457797681451,0.7399946566924891,88,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -6.0 pts (46.5% aciertos vs 52.5% necesario) (gate desactivado en esta fase, se registra igual)",-6.0060406575089615,546,46.52014652014652,-1,"POC~3388.151, zona 3381.522-3390.880 -- nodo en el camino a la salida"
22510,22515,22543,2025-08-07T22:35:03+00:00,SHORT,3398.4173860840565,3409.15536076,3387.679411408113,3387.679411408113,win,0.9850996109761455,10.577974675943551,1,sub1,Post-NY / transicion,22,Jueves,3,59.1533230560894,20.980311187798293,4.691185294040869,0.13789427486645767,3396.726103832347,3402.016,5.289896167653296,5.289896167653296,1.1276246483746781,3409.019,3389.025,19.993999999999687,4.262035870848615,0.6497449234770526,7,sin_secuencia,,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.1 pts (46.6% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-4.127103546257395,547,46.61791590493601,-1,"POC~3391.941, zona 3389.025-3399.855 -- nodo en el camino a la salida"
22558,22569,22574,2025-08-08T03:05:03+00:00,LONG,3385.5129160021356,3380.94675672,3390.0790752842713,3390.0790752842713,win,0.9649596104485827,4.406159282135832,0,sub1,Asia,3,Viernes,4,38.1015731438305,19.527030763286227,2.6252944774648563,0.07757689600941503,3387.2312087043438,3384.119,-3.1122087043436295,3.1122087043436295,1.1854703276369085,3409.019,3381.082,27.936999999999898,10.641472886111261,0.10870888069586115,61,sin_secuencia,,0,sin divergencia vigente,1,tendencia con momentum en ambas ventanas -- a favor de la entrada,0,"no cubre costos -- margen -5.0 pts (46.7% aciertos vs 51.8% necesario) (gate desactivado en esta fase, se registra igual)",-5.036691010419176,548,46.715328467153284,-1,"POC~3383.992, zona 3382.246-3399.707 -- nodo en el camino a la salida"
22670,22671,22680,2025-08-08T11:35:03+00:00,LONG,3386.40556430908,3380.2257855599996,3392.5853430581606,3392.5853430581606,win,0.9741091054394687,6.019778749080615,0,sub1,Londres,11,Viernes,4,38.2112828722161,43.422181063300634,2.9505417292405367,0.08716248769951114,3386.205477492298,3385.105,-1.1004774922980687,1.1004774922980687,0.3729747257569983,3387.167,3380.361,6.80600000000004,2.3066950494382232,0.6970320305612863,3,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.5 pts (46.8% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-4.482158571379294,549,46.81238615664845,0,"POC~3381.354, zona 3380.361-3384.898 -- sin nodo en el camino"
22687,22688,22701,2025-08-08T13:00:03+00:00,SHORT,3393.519436006923,3402.08007776,3384.958794253846,3384.958794253846,win,0.9813098124398977,8.400641753077252,0,sub1,Londres/NY (overlap),13,Viernes,4,44.93896486701382,26.18332691927434,4.2033451826728045,0.12402325127480901,3392.848599698166,3389.159,-3.6895996981656936,3.6895996981656936,0.8777769937560939,3401.944,3380.361,21.583000000000084,5.1347198628774,0.4076356391604594,20,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.0 pts (46.9% aciertos vs 50.9% necesario) (gate desactivado en esta fase, se registra igual)",-4.025418468915049,550,46.909090909090914,-1,"POC~3386.206, zona 3384.857-3397.448 -- nodo en el camino a la salida"
22748,22749,22820,2025-08-08T18:05:03+00:00,LONG,3395.2309509598736,3376.41793788,3414.043964039747,3376.41793788,loss,-1.0936426287761711,-20.574713079873455,3,sub1,Nueva York,18,Viernes,4,54.824552687174055,19.375970347282816,5.131799420612617,0.1509350551135253,3395.96542004297,3400.005,4.039579957030128,4.039579957030128,0.7871663769251326,3401.944,3376.553,25.391000000000076,4.947777167208336,0.9236343586310171,81,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.4 pts (47.0% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-3.419792925684604,551,47.005444646098006,-1,"POC~3394.009, zona 3386.075-3398.770 -- nodo en el camino a la salida"
