cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,full_expectancy_r,full_n_trades,sub1_expectancy_r,sub1_n_trades,sub2_expectancy_r,sub2_n_trades,sub3_expectancy_r,sub3_n_trades,positive_subperiods
cfg_2469,17,800,2.2,1.0,-0.033026199995042,2040,-0.10955949119146416,667,0.03675339998381875,656,-0.021499228604928967,718,1
cfg_2472,17,800,2.2,1.5,-0.0547331092783047,1757,-0.15502639043551453,595,0.03213074670829092,561,-0.0323978001385691,606,1
cfg_2475,17,800,2.2,2.0,-0.0828520601416442,1450,-0.11466380293384405,503,-0.007791183903017951,463,-0.12241284132644602,491,0
cfg_2478,17,800,2.2,2.5,-0.0996161223780762,1225,-0.15740253910511623,434,-0.0532144228592187,379,-0.08067114698472795,419,0
cfg_2481,17,800,2.2,3.0,-0.0316380483968189,1070,-0.05100754157328279,385,-0.017064661992161445,328,-0.021404370986133375,364,0
cfg_2484,17,800,2.7,0.5,0.0101794062440515,2178,-0.02568075430544234,719,0.016701524414590257,692,0.040431000927972575,768,2
cfg_2487,17,800,2.7,1.0,-0.0389392185588607,2011,-0.12123670678655157,654,0.041105365191820155,652,-0.03236115186121866,706,1
cfg_2490,17,800,2.7,1.5,-0.0430872892227231,1717,-0.15075182630055056,570,0.04812766408833219,555,-0.020824594650768052,597,1
cfg_2493,17,800,2.7,2.0,-0.0874200964658313,1411,-0.1383919282656268,487,-0.0017743216305777976,452,-0.11771862844620791,479,0
cfg_2496,17,800,2.7,2.5,-0.0960818337672538,1195,-0.1216534703083215,421,-0.08975833470443759,368,-0.07230592372366383,412,0
cfg_2499,17,800,2.7,3.0,-0.0459873896390356,1034,-0.07208834550343199,369,-0.028287802500967414,320,-0.02572836663011435,350,0
cfg_2502,17,800,3.2,0.5,0.0110734018748994,2155,-0.02714150197647828,709,0.016418480240621293,684,0.04436431514334744,763,2
cfg_2505,17,800,3.2,1.0,-0.0429017665434054,1976,-0.13093103988975519,642,0.04707280909709623,645,-0.04073310035099732,690,1
cfg_2508,17,800,3.2,1.5,-0.0502320261455941,1673,-0.16796156120519046,553,0.05569727700252867,543,-0.03274371642833435,582,1
cfg_2511,17,800,3.2,2.0,-0.0760857949966631,1382,-0.1388398302345759,477,0.015202027656203031,442,-0.0997141718798598,470,1
cfg_2514,17,800,3.2,2.5,-0.0871956551078187,1166,-0.10009220063256041,408,-0.08346289132972692,362,-0.07419099227781675,402,0
cfg_2517,17,800,3.2,3.0,-0.0588848123128163,1007,-0.09761831564603657,358,-0.012136754170431365,319,-0.05246007048189763,335,0
cfg_2520,20,200,0.2,0.5,0.0106170337019547,3395,-0.024318150215906578,1098,0.05176459446259001,1125,0.005545103957465808,1173,2
cfg_2523,20,200,0.2,1.0,-0.0368456092760378,2646,-0.09095808693369324,901,0.03154297374553902,837,-0.042847411974520605,909,1
cfg_2526,20,200,0.2,1.5,-0.0419659676020075,2016,-0.1307075932926777,684,0.05799732171188523,630,-0.04082247999740311,709,1
cfg_2529,20,200,0.2,2.0,-0.1070096761314791,1618,-0.1234482667458829,573,-0.05862519970197589,488,-0.12234420292020375,564,0
cfg_2532,20,200,0.2,2.5,-0.1320036261436433,1382,-0.181804427165472,498,-0.09949374877221294,404,-0.10876700989578883,488,0
cfg_2535,20,200,0.2,3.0,-0.0837359959464709,1180,-0.11255293040077005,449,-0.036820598853541525,332,-0.08702894830996347,406,0
cfg_2538,20,200,0.7,0.5,0.0150989060936972,3348,-0.026044890210181436,1072,0.06121159484260019,1116,0.010466785378581915,1161,2
cfg_2541,20,200,0.7,1.0,-0.0352741535140753,2581,-0.09661892320233938,875,0.027451198970965072,830,-0.03229296500313033,877,1
cfg_2544,20,200,0.7,1.5,-0.0401234332120624,1957,-0.11686946502822322,656,0.05054866227071821,621,-0.044311494960935706,687,1
cfg_2547,20,200,0.7,2.0,-0.1066843122621683,1571,-0.13121407914915145,553,-0.057283330856593456,478,-0.12039181841954356,547,0
cfg_2550,20,200,0.7,2.5,-0.1434015752257347,1353,-0.18917083500398188,491,-0.09170792315872099,400,-0.14000665619915537,470,0
cfg_2553,20,200,0.7,3.0,-0.0638191609492303,1160,-0.08505245666592158,437,-0.0038253322209634926,328,-0.08434231322863939,401,0
cfg_2556,20,200,1.2,0.5,-0.002971140695381,3314,-0.07212219134097039,1064,0.04713160801365546,1107,0.014606009370660013,1144,2
cfg_2559,20,200,1.2,1.0,-0.0536234472684531,2532,-0.14946179596768197,858,0.02965963698429338,816,-0.03582431056064695,859,1
cfg_2562,20,200,1.2,1.5,-0.0374227016318999,1915,-0.1294807993790252,642,0.06548575549851665,611,-0.03847114088816793,669,1
cfg_2565,20,200,1.2,2.0,-0.1056970741281388,1533,-0.12721012878594448,532,-0.06679254414348193,474,-0.11589030731528027,535,0
cfg_2568,20,200,1.2,2.5,-0.1496508693955545,1305,-0.1937779009144321,478,-0.11207853299809162,379,-0.13488883677707575,456,0
cfg_2571,20,200,1.2,3.0,-0.0759919224039681,1135,-0.05759033501857666,424,-0.020996711399271995,324,-0.13541674046234004,393,0
cfg_2574,20,200,1.7,0.5,0.0098849840345047,3277,-0.0309881033700482,1050,0.04136407751049324,1096,0.019070196823907638,1132,2
cfg_2577,20,200,1.7,1.0,-0.0411572448885057,2464,-0.09101428158696771,829,0.020521010352815307,795,-0.049118185129663386,841,1
cfg_2580,20,200,1.7,1.5,-0.0398485182347784,1874,-0.12242960328941516,630,0.05726754122804115,600,-0.044678695295129425,651,1
cfg_2583,20,200,1.7,2.0,-0.1211411639806461,1498,-0.14368398802797053,519,-0.07721807774850803,467,-0.14063894474033642,520,0
cfg_2586,20,200,1.7,2.5,-0.1201416606626363,1268,-0.1569960083796829,459,-0.08720211969722177,373,-0.11045516549794869,444,0
cfg_2589,20,200,1.7,3.0,-0.0856643296038586,1101,-0.04290504033822898,406,-0.0520310096953019,318,-0.15279618956144167,383,0
cfg_2592,20,200,2.2,0.5,0.0045680448328449,3244,-0.028190726869448332,1036,0.0285003204270763,1088,0.013387617475716455,1121,2
cfg_2595,20,200,2.2,1.0,-0.0386088199112358,2409,-0.08840606354244294,803,0.017417130891381014,780,-0.04188229960705401,827,1
cfg_2598,20,200,2.2,1.5,-0.0444060340649742,1804,-0.13762990830131513,598,0.06531460320935963,582,-0.05392718545135481,632,1
cfg_2601,20,200,2.2,2.0,-0.1161648226450507,1458,-0.14941839326839845,499,-0.06908086306123642,457,-0.12846098140222187,510,0
cfg_2604,20,200,2.2,2.5,-0.0944193934245255,1223,-0.13989821765649035,439,-0.07049691146311626,363,-0.06707214992492523,428,0
cfg_2607,20,200,2.2,3.0,-0.0987684579608436,1075,-0.04395093325459034,395,-0.07292280814650197,313,-0.1719695658630046,373,0
cfg_2610,20,200,2.7,0.5,0.001999314539859,3214,-0.026829194319963362,1029,0.02272018383750385,1075,0.010441120063659126,1111,2
cfg_2613,20,200,2.7,1.0,-0.0403448946383739,2341,-0.09415541610697599,773,0.01472386619064452,763,-0.0408600996275766,807,1
cfg_2616,20,200,2.7,1.5,-0.0452738726338174,1758,-0.1362202015749476,578,0.07496875081450481,572,-0.06815899192341138,616,1
cfg_2619,20,200,2.7,2.0,-0.1189092604072316,1421,-0.158324820107312,484,-0.07374152778252899,447,-0.12377231999063756,498,0
cfg_2622,20,200,2.7,2.5,-0.0888664784799112,1198,-0.13434590634578453,425,-0.08606467519668008,358,-0.04206347175793873,421,0
cfg_2625,20,200,2.7,3.0,-0.1150715442404091,1037,-0.05191066154496824,373,-0.08326862175152266,308,-0.19790151135536715,361,0
cfg_2628,20,200,3.2,0.5,0.0027049611832093,3163,-0.02454422840758448,1009,0.019669344353999956,1066,0.011794674273956187,1089,2
cfg_2631,20,200,3.2,1.0,-0.0410481143628427,2281,-0.10075521669444754,746,0.02008999279348663,752,-0.04286201939590037,785,1
cfg_2634,20,200,3.2,1.5,-0.0454138300889992,1712,-0.12050148291616913,567,0.053916081775404946,551,-0.06206998787971921,602,1
cfg_2637,20,200,3.2,2.0,-0.11401218326789,1373,-0.14360611797183898,468,-0.09505333857835793,425,-0.1048759980871387,488,0
cfg_2640,20,200,3.2,2.5,-0.0952678930560399,1168,-0.12377344590934385,411,-0.10444980316673112,350,-0.05565941181704224,413,0
cfg_2643,20,200,3.2,3.0,-0.1100899039057931,1012,-0.06381081427618467,359,-0.058173539661888055,300,-0.19039838173803666,358,0
cfg_2646,20,350,0.2,0.5,0.0017323067573168,2923,-0.037749412403657395,965,0.0425698892450182,961,0.0029468674172732816,999,2
cfg_2649,20,350,0.2,1.0,-0.0300018366838589,2500,-0.0862717374485998,837,0.0358516972068934,814,-0.031781482538914683,850,1
cfg_2652,20,350,0.2,1.5,-0.0562152981711349,1993,-0.1480732355418451,666,-0.011461383753634029,661,-0.0008671858976023719,673,0
cfg_2655,20,350,0.2,2.0,-0.0798796278816893,1588,-0.14021397363586474,554,-0.0744657228180862,512,-0.009896216988645361,528,0
cfg_2658,20,350,0.2,2.5,-0.0802676457510432,1355,-0.14645879200055886,481,-0.0187822250383084,429,-0.06773825538665051,452,0
cfg_2661,20,350,0.2,3.0,-0.0704639877830459,1156,-0.09191717105129676,433,-0.06972044722964145,363,-0.0452914457556931,368,0
cfg_2664,20,350,0.7,0.5,0.0028121012612671,2896,-0.03881315387716333,948,0.046520106418816626,954,0.002536740065429874,995,2
cfg_2667,20,350,0.7,1.0,-0.0333494084993759,2447,-0.10125946801503508,810,0.030622584712998113,808,-0.02577298758957323,830,1
cfg_2670,20,350,0.7,1.5,-0.0630782371614858,1945,-0.15053298918374966,652,-0.01187587221754026,652,-0.017784449707287122,648,0
cfg_2673,20,350,0.7,2.0,-0.0746951438554912,1540,-0.1493179978346239,537,-0.06184812369391668,499,-0.002268478485885455,510,0
cfg_2676,20,350,0.7,2.5,-0.0823189049318675,1314,-0.1463635631348001,470,-0.021570874984743565,419,-0.07097478979719044,432,0
cfg_2679,20,350,0.7,3.0,-0.0692005330568509,1124,-0.08990517625596409,420,-0.04305817393001239,356,-0.07015770771828342,356,0
cfg_2682,20,350,1.2,0.5,-0.0115290394133097,2881,-0.08750382675660108,946,0.0467448672694172,951,0.0071836213789260965,985,2
cfg_2685,20,350,1.2,1.0,-0.0529942774307601,2410,-0.15123916730155773,801,0.034086866920026285,799,-0.038062945643694265,811,1
cfg_2688,20,350,1.2,1.5,-0.0547315351664219,1911,-0.14902571930210223,638,0.0013914079432912985,647,-0.008105911180013936,633,1
cfg_2691,20,350,1.2,2.0,-0.0708886006619876,1508,-0.1437520035271405,518,-0.04860560468918675,496,-0.013189440355959764,501,0
cfg_2694,20,350,1.2,2.5,-0.1021077514339751,1283,-0.1659196560155208,461,-0.03855660247895679,402,-0.0920625725578509,427,0
cfg_2697,20,350,1.2,3.0,-0.0788058306715393,1101,-0.08268111860096096,409,-0.027057017254094026,347,-0.12412400105853101,353,0
cfg_2700,20,350,1.7,0.5,0.0014722709640353,2859,-0.03589875459480181,947,0.04135117528855179,936,0.001503162788679832,977,2
cfg_2703,20,350,1.7,1.0,-0.0357458927562642,2348,-0.09640565860734679,776,0.019618822897997434,780,-0.027087981306545435,793,1
cfg_2706,20,350,1.7,1.5,-0.0540194633190092,1868,-0.13594927375611723,624,-0.01205612325092474,634,-0.0050893123057562245,617,0
cfg_2709,20,350,1.7,2.0,-0.082385328274539,1477,-0.1504513313477848,509,-0.05216622713105418,489,-0.04293572762167655,486,0
cfg_2712,20,350,1.7,2.5,-0.0755253550834033,1256,-0.13900550443091045,448,-0.02018961038407076,395,-0.059232230764086145,420,0
cfg_2715,20,350,1.7,3.0,-0.0822489420425927,1072,-0.11386532260745787,393,-0.04700152067120847,338,-0.07956702445311131,349,0
cfg_2718,20,350,2.2,0.5,-0.0048554625281258,2835,-0.04118931815686809,933,0.03008041943202107,931,-0.0014109411764935892,972,1
cfg_2721,20,350,2.2,1.0,-0.0294270427605771,2295,-0.08991128820600387,757,0.02272259350861384,761,-0.01776263805617574,778,1
cfg_2724,20,350,2.2,1.5,-0.0494921324896005,1805,-0.13855257737370358,599,-0.002886226131932768,614,-0.0005957442461947111,600,0
cfg_2727,20,350,2.2,2.0,-0.0854154118967575,1438,-0.16562620413150198,494,-0.03970765142740097,477,-0.049201207643150516,474,0
cfg_2730,20,350,2.2,2.5,-0.0591965894047318,1214,-0.11462609636546602,425,-0.031023227199741373,389,-0.027835453670987925,407,0
cfg_2733,20,350,2.2,3.0,-0.0916598991584772,1050,-0.11443245816408067,381,-0.048092935594475174,335,-0.10473503980708623,341,0
cfg_2736,20,350,2.7,0.5,-0.0066019237320893,2802,-0.04056948695152852,916,0.029824159810320907,926,-0.007267483828201852,961,1
cfg_2739,20,350,2.7,1.0,-0.026148826774652,2246,-0.09264374500585432,737,0.01960848385262087,750,-0.004275821824956977,761,1
cfg_2742,20,350,2.7,1.5,-0.0466752021846326,1752,-0.13104041314669657,578,0.01540472637478319,598,-0.02314717063021886,584,1
cfg_2745,20,350,2.7,2.0,-0.0871162624000009,1400,-0.16437109508259046,473,-0.0527649985896795,468,-0.044547604810275025,466,0
cfg_2748,20,350,2.7,2.5,-0.0522658367073779,1188,-0.1019165064419662,412,-0.033715975128618264,383,-0.018425703502537746,400,0
cfg_2751,20,350,2.7,3.0,-0.1074485981438382,1020,-0.16115686991433287,364,-0.03360500319694063,330,-0.11444563070075726,332,0
cfg_2754,20,350,3.2,0.5,-0.0078599884315667,2767,-0.04425523679409764,904,0.026761642480138615,922,-0.004718755742348425,942,1
cfg_2757,20,350,3.2,1.0,-0.0331313423282727,2194,-0.1050687460552511,716,0.012724639892856401,738,-0.006662214104274641,742,1
cfg_2760,20,350,3.2,1.5,-0.0483954682695352,1701,-0.1290701855858378,570,0.00971801378412091,575,-0.02233353119192612,564,1
cfg_2763,20,350,3.2,2.0,-0.0859704497094927,1356,-0.16387861633309006,461,-0.0670152127129922,450,-0.026759305852063757,452,0
cfg_2766,20,350,3.2,2.5,-0.0664677594381153,1154,-0.11571886050177531,398,-0.052221275671445945,376,-0.02889045798664229,387,0
cfg_2769,20,350,3.2,3.0,-0.0912996721092448,996,-0.1524459165312463,358,-0.00900242396206196,322,-0.09812801431818864,322,0
cfg_2772,20,500,0.2,0.5,0.0022655746007783,2421,-0.016759215306472754,800,0.038626926948147636,763,-0.010557012784160179,858,1
cfg_2775,20,500,0.2,1.0,-0.0331982677440841,2175,-0.10942381401577372,741,0.07979266987743422,667,-0.05257209521119068,767,1
cfg_2778,20,500,0.2,1.5,-0.0607592843469775,1832,-0.16931446760720362,622,0.05438347247032085,563,-0.0502175363818422,653,1
cfg_2781,20,500,0.2,2.0,-0.0752849949204535,1511,-0.1254913493562259,530,0.01138563396154717,454,-0.0874128258332417,533,1
cfg_2784,20,500,0.2,2.5,-0.1019675712275874,1291,-0.13602701623868915,466,-0.04324552454388235,372,-0.1141715128404869,460,0
cfg_2787,20,500,0.2,3.0,-0.0790047545380181,1112,-0.08362364420260165,428,-0.04261139573054982,308,-0.09977308590608785,383,0
cfg_2790,20,500,0.7,0.5,0.002612478899512,2391,-0.02450801354556624,787,0.044163859383220684,755,-0.007407065883469821,849,1
cfg_2793,20,500,0.7,1.0,-0.0370545315363953,2130,-0.12507872888890054,722,0.07857046487762277,665,-0.05232303953446762,743,1
cfg_2796,20,500,0.7,1.5,-0.0559103734732882,1784,-0.16015456520523463,602,0.06049991938282794,558,-0.05279055181057005,630,1
cfg_2799,20,500,0.7,2.0,-0.0820067642889362,1469,-0.14099923252774174,513,0.007266228140829529,447,-0.09427450298041318,515,1
cfg_2802,20,500,0.7,2.5,-0.1145724408316597,1267,-0.1647170956912778,462,-0.04385771960695251,368,-0.11991697401869651,444,0
cfg_2805,20,500,0.7,3.0,-0.0610682105096164,1083,-0.08158099655875212,411,-0.0071777787835431255,304,-0.07654583728256113,374,0
cfg_2808,20,500,1.2,0.5,-0.0169903084310363,2382,-0.08605392718376928,788,0.04657169917229532,750,-0.007191267730572667,844,1
cfg_2811,20,500,1.2,1.0,-0.0538034776314474,2108,-0.1835106399925237,712,0.0774578578036903,661,-0.04348955050602755,735,1
cfg_2814,20,500,1.2,1.5,-0.0480504327969964,1755,-0.14922038316531833,593,0.06079894095180858,554,-0.04182993622499851,614,1
cfg_2817,20,500,1.2,2.0,-0.0720402582819569,1434,-0.11681512949341215,494,-8.900430511343941e-05,442,-0.08680281130575378,505,0
cfg_2820,20,500,1.2,2.5,-0.1184559279589637,1228,-0.16922078814501723,449,-0.08422468870986635,351,-0.09244127486015853,435,0
cfg_2823,20,500,1.2,3.0,-0.0628746870087981,1058,-0.06493388476124355,399,-0.002420684459450726,301,-0.10456908964923663,364,0
cfg_2826,20,500,1.7,0.5,-8.583564434701438e-05,2369,-0.0233777775506621,785,0.04064222948187077,745,-0.01264777834849768,839,1
cfg_2829,20,500,1.7,1.0,-0.0323601715819553,2074,-0.1045627173805356,697,0.0690617701372008,650,-0.05107515443266694,727,1
cfg_2832,20,500,1.7,1.5,-0.047611800359375,1728,-0.134302977909193,584,0.05664231775566764,545,-0.05101367643352205,605,1
cfg_2835,20,500,1.7,2.0,-0.0915877834320129,1395,-0.1265027224251358,480,-0.014686701187390966,434,-0.12692288702469157,488,0
cfg_2838,20,500,1.7,2.5,-0.0947449364048701,1202,-0.13903778896811908,435,-0.06432869013361077,344,-0.07333967104305106,430,0
cfg_2841,20,500,1.7,3.0,-0.0638184845468943,1031,-0.03650822571135586,384,-0.025234854943005643,296,-0.11895836666359011,357,0
cfg_2844,20,500,2.2,0.5,-0.0046921741231243,2350,-0.013663991398157913,776,0.02894464439308836,738,-0.02424239501980053,836,1
cfg_2847,20,500,2.2,1.0,-0.0286124297159624,2038,-0.10051883217594465,678,0.06432364154913028,644,-0.04132847820136141,716,1
cfg_2850,20,500,2.2,1.5,-0.041926406609735,1677,-0.13817583150574264,560,0.06792791222595387,535,-0.045009020850762395,589,1
cfg_2853,20,500,2.2,2.0,-0.0923747750231054,1362,-0.14585293167115698,464,-0.016382816193797795,426,-0.10941504279035603,479,0
cfg_2856,20,500,2.2,2.5,-0.0871085387214701,1152,-0.1478721272673982,408,-0.05709849271794135,338,-0.04837198232008613,412,0
cfg_2859,20,500,2.2,3.0,-0.0684345059600769,1012,-0.05145550098623826,374,-0.03660918342706445,296,-0.10723998884295256,348,0
cfg_2862,20,500,2.7,0.5,-0.0053433084357694,2336,-0.012183076614943398,770,0.02783673560725954,732,-0.026331484015451087,834,1
cfg_2865,20,500,2.7,1.0,-0.0314832580336965,1998,-0.11072907564992038,654,0.060787360094568546,639,-0.04019631415945216,706,1
cfg_2868,20,500,2.7,1.5,-0.0358707460511976,1635,-0.12623712197189021,542,0.07071718989435406,527,-0.043137770610603275,573,1
cfg_2871,20,500,2.7,2.0,-0.1021195997736051,1332,-0.150930995907155,450,-0.056133704242893476,419,-0.09748676734351779,470,0
cfg_2874,20,500,2.7,2.5,-0.0747233806077982,1134,-0.1141469548766898,401,-0.06328552232978257,333,-0.041957923524622624,406,0
cfg_2877,20,500,2.7,3.0,-0.0805305985271105,978,-0.07189732918555623,352,-0.026405900644420343,293,-0.12670878683344267,338,0
cfg_2880,20,500,3.2,0.5,-0.0072317904094003,2307,-0.014611047744981662,761,0.02750435174050581,731,-0.029636974521743284,815,1
cfg_2883,20,500,3.2,1.0,-0.029746912403682,1960,-0.11166017068779449,638,0.062248816042451104,631,-0.03669095148121139,692,1
cfg_2886,20,500,3.2,1.5,-0.0331731915397604,1597,-0.11640125886616123,535,0.06256042892266754,508,-0.03510261905004321,561,1
cfg_2889,20,500,3.2,2.0,-0.101416132320018,1291,-0.14410751867779767,435,-0.07486872355522992,402,-0.08539054995606281,461,0
cfg_2892,20,500,3.2,2.5,-0.0808067016737059,1107,-0.098243071775421,389,-0.07292166907868182,329,-0.06678240617232725,395,0
cfg_2895,20,500,3.2,3.0,-0.0775836688634801,956,-0.08167101896776305,345,-0.016045474110204634,286,-0.11668885694570738,330,0
cfg_2898,20,650,0.2,0.5,0.0013635164948584,2418,-0.045104135707364,769,0.05593026157639127,801,-0.006259039628139022,848,1
cfg_2901,20,650,0.2,1.0,-0.0378522202860787,2155,-0.09436484553142922,698,0.040052162935019786,698,-0.05224093753584883,759,1
cfg_2904,20,650,0.2,1.5,-0.0395607125680814,1802,-0.13500768090783535,594,0.050071763971744024,583,-0.026107948388267858,631,1
cfg_2907,20,650,0.2,2.0,-0.0780227636158873,1456,-0.14912229676670966,506,-0.016130337525217673,457,-0.050024314350292184,499,0
cfg_2910,20,650,0.2,2.5,-0.089263931561789,1244,-0.17142416738899413,435,-0.05406745991714979,383,-0.043073965745307925,432,0
cfg_2913,20,650,0.2,3.0,-0.0629733322340109,1078,-0.1515264180208802,404,-0.06298486244499572,326,0.03277730304388649,354,1
cfg_2916,20,650,0.7,0.5,0.0015979702898225,2385,-0.044663920832989326,749,0.05717536604079308,795,-0.007943765434421456,841,1
cfg_2919,20,650,0.7,1.0,-0.0441934030814841,2105,-0.10998814081507027,675,0.036336168029632014,694,-0.05709424745637562,736,1
cfg_2922,20,650,0.7,1.5,-0.0569075407370724,1755,-0.15487200774943868,577,0.04196009351009762,574,-0.05045296977443982,610,1
cfg_2925,20,650,0.7,2.0,-0.085596189844431,1412,-0.16770922808166322,490,-0.022700060680821806,448,-0.053529798918314796,480,0
cfg_2928,20,650,0.7,2.5,-0.1001020186056812,1225,-0.2142478685630301,433,-0.052051889317493306,378,-0.030917760985618145,420,0
cfg_2931,20,650,0.7,3.0,-0.0585279111514076,1051,-0.15717564437942003,389,-0.03915721986459578,321,0.03181565897660507,346,1
cfg_2934,20,650,1.2,0.5,-0.014145420239884,2368,-0.1058049012353502,746,0.06125780033279735,789,-0.0016687229059285235,833,1
cfg_2937,20,650,1.2,1.0,-0.0658687013497824,2075,-0.1747722114335291,667,0.038141745211129195,690,-0.061895295682048004,718,1
cfg_2940,20,650,1.2,1.5,-0.0483752447101138,1732,-0.13783826074736505,567,0.04915829170854729,571,-0.04978777860170318,600,1
cfg_2943,20,650,1.2,2.0,-0.0826256044943227,1378,-0.1627013288006179,471,-0.012299651443255816,444,-0.06394026059807423,470,0
cfg_2946,20,650,1.2,2.5,-0.103210572722393,1189,-0.21461938869543262,421,-0.08191033609729693,361,-0.013489163711663687,413,0
cfg_2949,20,650,1.2,3.0,-0.0687625952786588,1030,-0.15148654570381415,378,-0.03480469262931628,318,-0.010801225359748685,339,0
cfg_2952,20,650,1.7,0.5,-0.0004514216161984,2349,-0.03243262145626455,738,0.048753599985907406,785,-0.016815187235823082,826,1
cfg_2955,20,650,1.7,1.0,-0.0379963958811927,2038,-0.08660651264603625,652,0.02566862928793354,677,-0.051290540966329574,709,1
cfg_2958,20,650,1.7,1.5,-0.0482876248840423,1701,-0.11872051285716369,553,0.038242717813315355,561,-0.057509862182711084,593,1
cfg_2961,20,650,1.7,2.0,-0.1032939587645271,1355,-0.17071530707725852,462,-0.03168743904197503,438,-0.10496516912459826,462,0
cfg_2964,20,650,1.7,2.5,-0.0799364573187194,1165,-0.1886946490728924,409,-0.05520543934647349,355,0.0022054468664098183,407,1
cfg_2967,20,650,1.7,3.0,-0.0635360429567492,1004,-0.1279888768284987,364,-0.04141982735846962,308,-0.016594018975846007,337,0
cfg_2970,20,650,2.2,0.5,-0.0039434974095061,2335,-0.027494578524716595,727,0.03234047959036681,782,-0.015742416045116968,826,1
cfg_2973,20,650,2.2,1.0,-0.0423574973056702,2002,-0.09588853819503508,636,0.01927406700598596,668,-0.04972407980284903,698,1
cfg_2976,20,650,2.2,1.5,-0.0567745733186746,1648,-0.1409507173763034,531,0.029609098292088548,547,-0.05574338753349938,577,1
cfg_2979,20,650,2.2,2.0,-0.1100178220662453,1320,-0.2138074476405027,450,-0.02661236761381127,427,-0.08646272126000262,450,0
cfg_2982,20,650,2.2,2.5,-0.0694270638293819,1127,-0.17921005709506668,392,-0.06522641957315692,348,0.03317826446563715,392,1
cfg_2985,20,650,2.2,3.0,-0.0673395712386347,980,-0.12708334217740883,351,-0.05896637923558813,306,-0.013642998861257773,328,0
cfg_2988,20,650,2.7,0.5,-0.0018996109043575,2319,-0.02991618494720302,724,0.036116780679118936,776,-0.011314666805469331,819,1
cfg_2991,20,650,2.7,1.0,-0.0424647554847791,1962,-0.10774560773916715,617,0.025573416188314147,657,-0.047457950901288556,689,1
cfg_2994,20,650,2.7,1.5,-0.0541117722444596,1613,-0.14071864289431585,517,0.04393221632871599,537,-0.062465418820522686,566,1
cfg_2997,20,650,2.7,2.0,-0.1129927638084699,1286,-0.20740099501460654,436,-0.047729654671061585,415,-0.0821713587356883,442,0
cfg_3000,20,650,2.7,2.5,-0.0624057641330753,1105,-0.1494420035165092,379,-0.08391904594263108,344,0.03853944734936304,387,1
cfg_3003,20,650,2.7,3.0,-0.08939723302565,961,-0.1393123639674824,338,-0.04909546315333487,303,-0.0742240567782325,324,0
cfg_3006,20,650,3.2,0.5,-0.0025324018311923,2284,-0.031055565677170164,711,0.03239247375223945,771,-0.008943856099559817,802,1
cfg_3009,20,650,3.2,1.0,-0.0403615170933917,1930,-0.11507406413183133,608,0.03336918600112594,649,-0.04250271746760842,674,1
cfg_3012,20,650,3.2,1.5,-0.0503725735246866,1560,-0.14426632962018657,509,0.03727030927878506,517,-0.03999725986741261,541,1
cfg_3015,20,650,3.2,2.0,-0.1041063753848067,1243,-0.19993574044447388,423,-0.048669641756433145,397,-0.06218960369113905,430,0
cfg_3018,20,650,3.2,2.5,-0.0695361334415708,1068,-0.12516132247324904,367,-0.08782439601184437,338,-0.0007276559350944617,368,0
cfg_3021,20,650,3.2,3.0,-0.0848409431010201,933,-0.1323706175426995,333,-0.02642296941470363,292,-0.08798955780715861,312,0
cfg_3024,20,800,0.2,0.5,0.0115749763343864,2120,-0.028642666424353716,695,0.05059842182965905,682,0.01600819556665446,744,2
cfg_3027,20,800,0.2,1.0,-0.0360233744714244,1969,-0.10222618688525394,663,0.04981455299274671,618,-0.04494461245752618,689,1
cfg_3030,20,800,0.2,1.5,-0.041636344835272,1711,-0.15750654733488986,581,0.06437716127306223,544,-0.018476508772238293,592,1
cfg_3033,20,800,0.2,2.0,-0.090322729518429,1416,-0.14627241237465727,508,-0.03046257499816787,437,-0.07225763037025368,477,0
cfg_3036,20,800,0.2,2.5,-0.0759279090212745,1216,-0.1595837248439469,433,-0.04501897035168975,369,-0.016558837534402376,421,0
cfg_3039,20,800,0.2,3.0,-0.0730955614573365,1048,-0.14313514594246912,400,-0.07026154233103171,312,0.009610719293143897,343,1
cfg_3042,20,800,0.7,0.5,0.0149542819652998,2099,-0.026285488528276526,682,0.05414409558121545,680,0.019608244507991594,738,2
cfg_3045,20,800,0.7,1.0,-0.0413608883026102,1932,-0.12206313303122267,648,0.050204878687105034,615,-0.04440549098350192,669,1
cfg_3048,20,800,0.7,1.5,-0.059561366761869,1677,-0.17782058545713422,566,0.04678910297693289,537,-0.03541955406034975,580,1
cfg_3051,20,800,0.7,2.0,-0.0947226900774102,1379,-0.16043365404717805,493,-0.03774637787722691,431,-0.07036820319279888,461,0
cfg_3054,20,800,0.7,2.5,-0.1016232147590541,1197,-0.19061194004931672,433,-0.04556745159259076,365,-0.05614455948081401,406,0
cfg_3057,20,800,0.7,3.0,-0.0599380365249544,1028,-0.13164711465044898,391,-0.03566098069041463,308,0.007875214435096973,335,1
cfg_3060,20,800,1.2,0.5,0.0118785344381368,2084,-0.0309957977735069,679,0.047537460677998813,674,0.021495062677221233,732,2
cfg_3063,20,800,1.2,1.0,-0.0375003308512789,1909,-0.12010678641922665,639,0.05342013493639706,614,-0.03911339291700658,656,1
cfg_3066,20,800,1.2,1.5,-0.0632722348423312,1657,-0.1833966681058524,556,0.051729085751824624,533,-0.04637073340398859,574,1
